ID	InputText	Entity	EntityLabel	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score
npsW7YeuQU	Leishmaniasis									
CCf9urufJS	Leprosy									
2QViJdx8JX	Leptospirosis									
5hH9hnsBAg	Lipodystrophy in HIV	Lipodystrophy	DISEASE	C0023787	Lipodystrophy	A collection of heterogenous conditions resulting from defective LIPID METABOLISM and characterized by ADIPOSE TISSUE atrophy. Often there is redistribution of body fat resulting in peripheral fat wasting and central adiposity. They include generalized, localized, congenital, and acquired lipodystrophy.	T047	Disease or Syndrome	Lipodystrophy, LIPODYSTROPHY, lipoatrophy, lipodystrophy, CUTANEOUS LIPODYSTROPHY, Lipodystrophy (disorder), Dystrophy of fatty tissue, Lipodystrophies, Inability to make and keep healthy fat tissue, Lipodystrophy, NOS, Dystrophy, fatty tissue	1.0
5PppS4y9AT	Listeria Monocytogenes infection (Listeriosis)	Listeria	DISEASE	C0023859	Listeria	A genus of bacteria which may be found in the feces of animals and man, on vegetation, and in silage. Its species are parasitic on cold-blooded and warm-blooded animals, including man.	T007	Bacterium	Listeria species, Listerella, Genus Listeria, listeria, Listeria, NOS, Genus Listeria (organism), LISTERIA, Listeria	1.0
5PppS4y9AT	Listeria Monocytogenes infection (Listeriosis)	infection	DISEASE	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	T047	Disease or Syndrome	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	1.0
5PppS4y9AT	Listeria Monocytogenes infection (Listeriosis)	Listeriosis	DISEASE	C0023860	Listeriosis	A bacterial infection caused by Listeria monocytogenes. It occurs in newborns, elderly, and immunocompromised patients. The bacteria are transmitted through ingestion of contaminated food. Clinical manifestations include fever, muscle pain, respiratory distress, nausea, diarrhea, neck stiffness, irritability, seizures, and lethargy.	T047	Disease or Syndrome	Listerellosis, Listeriosis, NOS, Infections, Listeria, Infection caused by Listeria, Infection by Listeria monocytogenes, Listeria infection, Listeria Infection, LISTERIOSIS, Listerioses, listeriosis, Infection, Listeria, Infection due to Listeria monocytogenes, Listeriosis (disorder), Circling disease, Listeria monocytogenes infection, Infection caused by Listeria (disorder), listeria monocytogenes infection, Listeriosis, listeria infection, Listeria Infections	1.0
7jL49JnnRJ	Lobomycosis	Lobomycosis	DISEASE	C0152066	Lobomycosis	A chronic, fungal, subcutaneous infection endemic in rural regions in South America and Central America. The causal organism is Lacazia labol.	T047	Disease or Syndrome	Infections by Loboa loboi, Infection by Loboa loboii, Disease, Jorge Lobo, Lobomycosis, Infection by Paracoccidioides loboii, Disease, Jorge Lobo's, Infection, Lacazia loboi, Lobomycoses, Jorge Lobo Disease, Cheloidal blastomycosis, Blastomycosis, Keloidal, Lacazia loboi Infection, Blastomycoses, Keloidal, Lobomycosis infection, Jorge Lobo's Disease, Jorge Lobos Disease, Keloidal blastomycosis, Keloidal Blastomycoses, Cutaneous lobomycosis, Lacazia loboi Infections, Lobo's disease, Lacaziosis, lobomycosis, Keloidal Blastomycosis, Lobomycosis (disorder), Infections by Blastomyces loboi, Lacazioses, Blastomycosis, keloidal	1.0
aSXVGfJymY	Loiasis (African eye worm)									
LVKkdv8doS	Long Coronavirus 2019 (Covid-19)									
VFMyZ8Qhv5	Lung Abscess	Lung Abscess	DISEASE	C0024110	Lung Abscess	Solitary or multiple collections of PUS within the lung parenchyma as a result of infection by bacteria, protozoa, or other agents.	T047	Disease or Syndrome	lung abscesses, Lungs--Abscess, pulmonary abscesses, Lung Abscesses, abscess of lung, Abscesses, Pulmonary, Pulmonary abscess, Abscesses, Lung, LUNG, ABSCESS, abscess lung, Abscess of lung, Pulmonary Abscess, Abscess, Lung, pulmonary abscess, abscess pulmonary, LUNG ABSCESS, Pulmonary Abscesses, of lung abscess, Abscess, Pulmonary, Lung abscess, abscess lungs, abscesses lung, Lung Abscess, lung abscess, Abscess of lung (disorder), PULMONARY ABSCESS	1.0
ewug62tMXY	Lyme disease									
bix79uGMy7	Lymphocytic Choriomeningitis virus (Lcmv) infection									
UhW3StvFeL	Lymphogranuloma Venereum (Lgv)	Lymphogranuloma	DISEASE	C0019829	Hodgkin Disease	A malignant disease characterized by progressive enlargement of the lymph nodes, spleen, and general lymphoid tissue. In the classical variant, giant usually multinucleate Hodgkin's and REED-STERNBERG CELLS are present; in the nodular lymphocyte predominant variant, lymphocytic and histiocytic cells are seen.	T191	Neoplastic Process	Hodgkins Disease, Hodgkin lymphoma, Hodgkin's disease NOS, Granuloma, Hodgkin, hodgkin disease, HODGKIN LYMPHOMA, Lymphogranuloma, malignant, hodgkin lymphoma, Hodgkin's Granuloma, hodgkin's lymphomas, Malignant lymphogranulomatosis, Malignant Hodgkin's lymphoma, Hodgkin's paragranuloma, NOS, Lymphoma, Hodgkin, hodgkin's lymphoma disease, HODGINS, Hodgkins Granuloma, hodgkins lymphoma, lymphogranulomatosis, Disease, Hodgkin's, Hodgkin's disease, NOS, Lymphogranuloma, Malignant, HODGKIN'S DISEASE, Malignant lymphoma, Hodgkin's, Disease, Hodgkins, Malignant lymphogranuloma, HL, CHL, Malignant Granulomas, Malignant lymphoma, Hodgkin's type, Hodgkin's disease, Malignant Granuloma, Hodgkins disease, Hodgkin's paragranuloma (clinical), hodgkins lymphomas, Lymphogranulomas, Malignant, Granuloma, Hodgkins, Hodgkin's lymphoma, Hodgkin's lymphoma NOS, Hodgkin Lymphoma, hd, Hodgkins lymphoma, Hodgkin's Paragranuloma, Hodgkins Lymphoma, Hodgkin`s disease, hodgkin's disease, LYMPHOMA, HODGKIN, CLASSIC, Granuloma, Malignant, Lymphogranulomatosis, malignant, Hodgkin's granuloma, Malignant Lymphogranuloma, hodgkin lymphomas, Hodgkin Granuloma, Hodgkin disease, Hodgkin Disease, HODGKIN DISEASE, Hodgkin granuloma, hodgkins disease, Malignant Lymphogranulomas, hodgkin's lymphoma, Hodgkin's granuloma (disorder), Hodgkin lymphoma (morphologic abnormality), Lymphoma, Hodgkin's, hodgkins diseases, Hodgkin's Lymphoma, Granuloma, Hodgkin's, Hodgkin granuloma (morphologic abnormality), Hodgkin's disease, unspecified type, hodgkin disease (HD), HD, Hodgkin's disease (disorder), Lymphoma, Hodgkins, HODGKINS DISEASE SYSTEMIC, Hodgkin's disease (clinical), lymphogranulomatosis (malignant), HD - Hodgkin's disease, Disease, Hodgkin, Hodgkin's paragranuloma, nodular, Hodgkin's paragranuloma, Hodgkin's Disease, Hodgkin's granuloma (clinical), HODGKINS DISEASE	0.859
BFLKsLK76e	Majocchi Granuloma	Majocchi Granuloma	DISEASE	C1279621	Tinea profunda (disorder)	Majocchi's granuloma (MG) is an inflammatory and granulomatous, dermatophytic infection characterized by a granulomatous inflammation around the hair follicle. Histopathologically, MG demonstrates a nodular perifollicular granulomatous infiltrate of lymphoid cells, macrophages, epithelioid cells, multinucleated giant cells, and neutrophils. Unlike superficial dermatophytoses, fungal hyphae and spores can be detected not only on the surface of the epidermis but also within or around the hair follicles. [PMID:22435879, PMID:29861637]	T047	Disease or Syndrome	Tinea profunda (disorder), granuloma majocchi's, majocchi granuloma, majocchi's granuloma, granuloma majocchi, Tinea profunda, Majocchi's granuloma	1.0
rsucK4aPgu	Malakoplakia									
wcdb3UPSgF	Malaria									
9rBUtziSSU	Malaria Organism-Specific therapy									
R4MkaRrcKE	Malassezia (Pityrosporum) Folliculitis	Folliculitis	DISEASE	C0016436	Folliculitis	Inflammation of follicles, primarily hair follicles.	T047	Disease or Syndrome	Hair follicle inflammation (morphologic abnormality), Folliculitis (disorder), FOLLICULITIS, inflammation of hair follicles, Folliculitides, folliculitis nos, Inflammation of hair follicle, Folliculitis NOS, Hair follicle inflamed, folliculitis, Follicular pustule, Folliculitis, Hair follicle inflammation, Follicle inflamed	1.0
9hXBgYnJVJ	Measles Organism-Specific therapy									
2eCFs6AVyQ	Mediterranean spotted fever (Boutonneuse fever)	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	T184	Sign or Symptom	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	1.0
2eCFs6AVyQ	Mediterranean spotted fever (Boutonneuse fever)	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	T184	Sign or Symptom	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	1.0
s3gpXWq9yP	Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	T047	Disease or Syndrome	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	1.0
Y4SwGEUrpJ	Meningococcal Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	T047	Disease or Syndrome	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	1.0
Dbf2mD6JuD	Meningococcemia	Meningococcemia	DISEASE	C0025306	Meningococcemia		T047	Disease or Syndrome	meningococcal sepsis, Meningococcaemia, Meningococcal septicemia, meningococcal septicaemia, MENINGOCOCCEMIA, meningococcal septicemia, Meningococcal septicaemia, meningococcaemia, Meningococcemia, meningococcemia, Meningococcemia (finding)	1.0
WyWys9qp6h	Microsporidiosis	Microsporidiosis	DISEASE	C0085407	Microsporidiosis	Infections with FUNGI of the phylum MICROSPORIDIA.	T047	Disease or Syndrome	Infection by Microsporidia, Microsporidiasis, Microsporidioses, Microspora Infection, Microsporidiosis, Infection caused by Microspora, Infections, Microsporidia, Infection by Microsporea, NOS, Infection caused by Microsporidia (disorder), Microsporidia Infection, Infection, Microspora, Infection by Microsporida, Infection by Microspora, NOS, Infection caused by Microsporidia, microsporidiosis, Infection caused by Microspora (disorder), Infection by Microspora, Infections, Microspora, Microsporidia Infections, Infection, Microsporidia, Microspora Infections, Infection by Cnidospora, NOS, Infection by Cnidosporidia	1.0
Yn2gRHQEif	Middle East respiratory syndrome (Mers)	respiratory syndrome	DISEASE	C0035220	Respiratory Distress Syndrome, Newborn	A condition beginning in the first day of life that results from inadequate surfactant production, causing increased work of breathing and impaired gas exchange.	T047	Disease or Syndrome	RESPIRATORY DISTRESS SYNDROME NEWBORN, distress respiratory syndrome, Idiopathic respiratory distress syndrome, NOS, infant respiratory distress syndrome, Hyaline membrane disease, Pulmonary hypoperfusion syndrome of newborn, Infant ARDS, Neonatal Respiratory Distress Syndrome, Newborn Respiratory Distress Syndrome, Respiratory Distress Syndrome, Infant, Congenital alveolar dysplasia, distress respiratory syndromes, Respiratory distress syndrome in the newborn (disorder), newborn rds, Neonatal respiratory distress syndrome, RESPIRATORY DISTRESS SYNDROME, IDIOPATHIC, Respiratory distress syndrome of newborn, Cardiorespiratory distress syndrome of newborn, Wet lung disease of newborn, Respiratory distress syndrome in neonate, respiratory syndrome distress, Idiopathic respiratory distress syndrome of newborn, Respiratory distress syndrome in newborn, Infant acute respiratory distress syndrome, IRDS of newborn, SURFACTANT DEFICIENCY SYNDROME NEONATAL, Respiratory distress syndrome in the newborn, Idiopathic respiratory distress syndrome [IRDS or RDS] of newborn, RESPIRATORY DISTRESS SYNDROME, NEONATAL, Respiratory Distress Syndrome, Newborn, Idiopathic respiratory distress syndrome, Infant respiratory distress syndrome, Respiratory Distress Syndrome, DISTRESS RESPIRATORY SYNDROME NEWBORN, idiopathic respiratory distress of newborn, IRDS - Idiopathic respiratory distress syndrome, Infantile Respiratory Distress Syndrome, newborns rds, respiratory distress syndrome of newborn, RDS of newborn, SYNDROME RESPIRATORY DISTRESS NEWBORN, RDS, type I, RESPIRATORY DISTRESS SYNDROME, PERINATAL, respiratory distress syndrome, RESP DISTRESS SYNDROME NEONATAL	0.867
xjRR5ZddVV	Miliary tuberculosis	tuberculosis	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	T047	Disease or Syndrome	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	1.0
nZs7veL57W	Milker's nodules									
X79vugqce7	Monkeypox (Mpox)									
8eALgzb8W3	Moraxella Catarrhalis infection	Catarrhalis infection	DISEASE							
8nKgtRSadq	Morganella infections	Morganella infections	DISEASE	C0343404	Morganella infection		T047	Disease or Syndrome	Morganella infection, Bacterial infection due to Proteus morganii, Bacterial infection caused by Morganella morganii, Bacterial infection caused by Proteus morganii, Morganella infection (disorder), morganella morganii infection, Proteus morganii infection, Bacterial infection due to Morganella morganii, Morganella morganii infection, Bacterial infection caused by Morganella morganii (disorder), morganella infection	0.931
GyEMuJDcUh	Mucormycosis (Zygomycosis)	Mucormycosis	DISEASE	C0026718	Mucormycosis	Infection in humans and animals caused by any fungus in the order MUCORALES (e.g., RHIZOPUS; MUCOR; CUNNINGHAMELLA; APOPHYSOMYCES; ABSIDIA; SAKSENAEA and RHIZOMUCOR) There are many clinical types associated with infection including central nervous system, lung, gastrointestinal tract, skin, orbit and paranasal sinuses. In humans, it usually occurs as an OPPORTUNISTIC INFECTION.	T047	Disease or Syndrome	mucormycoses, MUCORMYCOSIS, Mucormycoses, Infection, Mucorales, Mucormycosis (disorder), Mucorales Infection, mucormycosis, Mucormycosis, Mucormycose, Mucorales Infections	1.0
GyEMuJDcUh	Mucormycosis (Zygomycosis)	Zygomycosis	DISEASE	C0043541	Zygomycosis	Infection in humans and animals caused by fungi in the class Zygomycetes. It includes MUCORMYCOSIS and entomophthoramycosis. The latter is a tropical infection of subcutaneous tissue or paranasal sinuses caused by fungi in the order Entomophthorales. Phycomycosis, closely related to zygomycosis, describes infection with members of Phycomycetes, an obsolete classification.	T047	Disease or Syndrome	zygomycosis, Zygomycosis [Phycomycosis or Mucormycosis], zygomycoses, Phycomycosis or Mucormycosis, Zygomycoses, ZYGOMYCOSIS, Mucormycosis, Zygomycosis, Zygomycosis (disorder)	1.0
wUaXhNRLbS	Multiple organ Dysfunction syndrome in sepsis	Multiple organ Dysfunction syndrome	DISEASE	C0026766	Multiple Organ Failure	A progressive condition usually characterized by combined failure of several organs such as the lungs, liver, kidney, along with some clotting mechanisms, usually postinjury or postoperative.	T047	Disease or Syndrome	Multiple Organ Failure, Multi-organ failure, Organ Failure, Multiple, mof, MODS - Multiple organ dysfunction syndrome, Multiple organ failure, multiple organ system failure, multiple organ failure, multisystem organ failure, failure multiple organ, MULTIPLE ORGAN FAILURE, Multiple Organ Dysfunction Syndrome, Organ Dysfunction Syndrome, Multiple, failure multi organ, MODS, Multisystem organ failure, Multiple System Failure, Multiple organ systems failure, MOSF - Multiple organ systems failure, Multiple organ dysfunction syndrome, multi-organ failure, Multiple organ failure, NOS, multi organ failure, mods, Multiple Organ Failures, Failure, Multiple Organ, MOF syndrome, failure multi-organ, multiorgan failure, MSOF - Multiple systems organ failure, Multiple organ failure (disorder), MOF - Multiple organ failure, multiple system organ failure, Multiple systems organ failure	1.0
wUaXhNRLbS	Multiple organ Dysfunction syndrome in sepsis	sepsis	DISEASE	C0036690	Septicemia	Systemic disease associated with the presence of pathogenic microorganisms or their toxins in the blood.	T047	Disease or Syndrome	septicaemia, blood poisoning, Blood Poisoning, Infection in blood stream, Septicemia NOS, Blood Poisonings, Sepsis, poisoning blood, Blood poisoning, NOS, BLOOD POISONING, Septicemia, NOS, SEPTICAEMIA, SEPTICEMIA, septicemia, Poisoning, Blood, Poisonings, Blood, Septicemia, Unspecified septicemia, Septicaemia, NOS, Septicemias	1.0
x2DouMfZat	Mycetoma									
TCrGbWABYw	Mycobacterium Avium complex (Mac) (Mycobacterium Avium-Intracellulare [mai])	Mycobacterium Avium-Intracellulare [mai]	CHEMICAL	C0026914	Mycobacterium avium Complex	A complex that includes several strains of M. avium. M. intracellulare is not easily distinguished from M. avium and therefore is included in the complex. These organisms are most frequently found in pulmonary secretions from persons with a tuberculous-like mycobacteriosis. Strains of this complex have also been associated with childhood lymphadenitis and AIDS; M. avium alone causes tuberculosis in a variety of birds and other animals, including pigs.	T007	Bacterium	maic, MAIC, Mycobacterium avium-intracellulare, Mycobacterium avium Complex, Mycobacterium, MAIS group, mac, mai, Avium, intracellulare, scrofulaceum group, Mycobacterium avium complex (MAC), Mycobacterium avium complex sp., mycobacterium avium complex, MAC complex, Mycobacterium avium complex bacterium, Mycobacterium avium-intracellulare Complex, MAC (Mycobacterium avium Complex), MAIS complex, Mycobacterium avium complex, mycobacterium avium complex (MAC)	0.847
VfAVsnZda4	Mycobacterium Chelonae	Mycobacterium Chelonae	DISEASE	C0085441	Mycobacterium chelonae	A species of gram-positive, aerobic bacteria commonly found in soil and occasionally isolated from sputum. It causes postoperative wound infections as well as gluteal abscesses.	T007	Bacterium	Mycobacteroides chelonae, mycobacterium chelonae, Mycobacterium chelonei, Mycobacterium chelonae ss. chelonae, Mycobacterium chelonae subsp. chelonae, mycobacterium chelonei, Mycobacterium chelonei subsp. chelonei, Mycobacterium chelonae, chelonae mycobacterium, Mycobacteroides chelonae (organism)	1.0
cUuADDSFMy	Mycobacterium Fortuitum	Mycobacterium Fortuitum	DISEASE	C0317763	Mycobacterium fortuitum	A rapid-growing, nonphotochromogenic species that is potentially pathogenic, producing lesions of lung, bone, or soft tissue following trauma. It has been found in soil and in injection sites of humans, cattle, and cold-blooded animals. (Dorland, 28th ed)	T007	Bacterium	fortuitum mycobacterium, mycobacterium fortuitum, Mycobacterium fortuitum, Mycolicibacterium fortuitum, Mycobacterium ranae, Mycobacterium giae, Mycobacterium fortuitum (organism), Mycobacterium minetti	1.0
Fa7Pmckm8h	Mycobacterium Kansasii	Mycobacterium Kansasii	CHEMICAL	C0317751	Mycobacterium kansasii	A slow-growing, photochromogenic species that is the etiologic agent of a tuberculosis-like disease in humans and is frequently isolated from human pulmonary secretions or tubercles. The incidence of infection is sharply increased among immunocompromised individuals. (Dorland, 28th ed)	T007	Bacterium	Mycobacterium kansasii, Mycobacterium kansasii (organism), Mycobacterium luciflavum, Group 1 photochromogen, mycobacterium kansasii	1.0
tw7jPdrML8	Mycobacterium Xenopi	Mycobacterium	CHEMICAL	C0026912	Genus Mycobacterium	A genus of gram-positive, aerobic bacteria. Most species are free-living in soil and water, but the major habitat for some is the diseased tissue of warm-blooded hosts.	T007	Bacterium	Mycobacterium, NOS, Mycobacterium species, Genus Mycobacterium, Genus Mycobacterium (organism), Mycobacterium, MYCOBACTERIUM, mycobacterium, Mycobacteria	1.0
DRAwfRn5z9	Mycobacterium Gordonae infection	Mycobacterium	CHEMICAL	C0026912	Genus Mycobacterium	A genus of gram-positive, aerobic bacteria. Most species are free-living in soil and water, but the major habitat for some is the diseased tissue of warm-blooded hosts.	T007	Bacterium	Mycobacterium, NOS, Mycobacterium species, Genus Mycobacterium, Genus Mycobacterium (organism), Mycobacterium, MYCOBACTERIUM, mycobacterium, Mycobacteria	1.0
MiwpwRS8Pp	Mycobacterium Haemophilum infection	Mycobacterium Haemophilum infection	DISEASE	C1298932	Infection due to Mycobacterium haemophilum		T047	Disease or Syndrome	Infection caused by Mycobacterium haemophilum, Infection caused by Mycobacterium haemophilum (disorder)	0.926
gCLeyyxbXN	Mycobacterium Marinum infection	Mycobacterium Marinum infection	DISEASE	C0275708	Mycobacterium marinum Infection		T047	Disease or Syndrome	Fish tank granuloma, Infection with Mycobacterium marinum, Mycobacterium marinum infection, Infection caused by Mycobacterium marinum, Infection due to Mycobacterium marinum, Swimming pool granuloma disease, Infection caused by Mycobacterium marinum (disorder), Mycobacterium marinum Infection	1.0
PrhXznTcca	Mycoplasma infections (Mycoplasma Pneumoniae)	infections	DISEASE	C0851162	Infections of musculoskeletal system		T047	Disease or Syndrome	Musculoskeletal infective disorder, infections of the muscles or skeleton, Infections, Infection of musculoskeletal system, Musculoskeletal infective disorder (disorder)	1.0
e9s9b9RTJ5	Myocardial Abscess	Myocardial Abscess	DISEASE	C1320837	Abscess of myocardium		T047	Disease or Syndrome	Abscess of myocardium (disorder)	0.883
o5pk59uF3W	Naegleria infection and primary Amebic Meningoencephalitis (Pam)	Naegleria infection	DISEASE	C0276822	Infection by Naegleria		T047	Disease or Syndrome	Naegleriosis, Infection caused by Naegleria, Infection caused by Naegleria (disorder), Infection by Naegleria, NOS, naegleria infection, naegleriasis	1.0
o5pk59uF3W	Naegleria infection and primary Amebic Meningoencephalitis (Pam)	Amebic Meningoencephalitis	DISEASE	C0487784	Amebic Meningoencephalitis		T047	Disease or Syndrome	Amebic Meningoencephalitis, Meningoencephalitides, Amebic, Amebic Meningoencephalitides, Meningoencephalitis, Amebic, amebic meningoencephalitis	1.0
o5pk59uF3W	Naegleria infection and primary Amebic Meningoencephalitis (Pam)	Pam	DISEASE	C0300934	Primary Amebic Meningoencephalitis		T047	Disease or Syndrome	Meningoencephalitides, Primary Amebic, Primary amoebic meningoencephalitis, Primary amebic meningoencephalitis, Primary Amebic Meningoencephalitides, Meningoencephalitis, Primary Amebic, primary amebic meningoencephalitis, Amebic Meningoencephalitis, Primary, Amebic Meningoencephalitides, Primary, MENINGOENCEPHALITIS, PRIMARY AMEBIC	1.0
8BMBoSseCQ	Needle-Stick guideline									
JbEVX3qanX	Nematode infections									
D2PfZAmzTw	Neonatal Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	T047	Disease or Syndrome	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	1.0
VnEdsBomUB	Neurocysticercosis	Neurocysticercosis	DISEASE	C0338437	Neurocysticercosis	Infection of the brain, spinal cord, or perimeningeal structures with the larval forms of the genus TAENIA (primarily T. solium in humans). Lesions formed by the organism are referred to as cysticerci. The infection may be subacute or chronic, and the severity of symptoms depends on the severity of the host immune response and the location and number of lesions. SEIZURES represent the most common clinical manifestation although focal neurologic deficits may occur. (From Joynt, Clinical Neurology, 1998, Ch27, pp46-50)	T047	Disease or Syndrome	Neurocoenurosis, Cerebral cysticercosis (disorder), NEUROCYSTICERCOSIS, Cerebral cysticercosis, cerebral cysticercosis, Neurocysticercoses, Neurocoenuroses, neurocysticercosis, Neurocysticercosis	1.0
N6nKcNPQEz	Neuroimaging in Neurocysticercosis	Neurocysticercosis	DISEASE	C0338437	Neurocysticercosis	Infection of the brain, spinal cord, or perimeningeal structures with the larval forms of the genus TAENIA (primarily T. solium in humans). Lesions formed by the organism are referred to as cysticerci. The infection may be subacute or chronic, and the severity of symptoms depends on the severity of the host immune response and the location and number of lesions. SEIZURES represent the most common clinical manifestation although focal neurologic deficits may occur. (From Joynt, Clinical Neurology, 1998, Ch27, pp46-50)	T047	Disease or Syndrome	Neurocoenurosis, Cerebral cysticercosis (disorder), NEUROCYSTICERCOSIS, Cerebral cysticercosis, cerebral cysticercosis, Neurocysticercoses, Neurocoenuroses, neurocysticercosis, Neurocysticercosis	1.0
fbYGuvNfRi	Neurological Sequelae of infectious Endocarditis	Neurological Sequelae of infectious	DISEASE	C0746864	Neurologic sequelae		T046	Pathologic Function	neurologic sequelae	0.811
fbYGuvNfRi	Neurological Sequelae of infectious Endocarditis	Endocarditis	DISEASE	C0014118	Endocarditis	Inflammation of the inner lining of the heart (ENDOCARDIUM), the continuous membrane lining the four chambers and HEART VALVES. It is often caused by microorganisms including bacteria, viruses, fungi, and rickettsiae. Left untreated, endocarditis can damage heart valves and become life-threatening.	T047	Disease or Syndrome	ENDOCARDITIS, Endocarditis, inflammation of the heart valve, Endocarditis, NOS, endocarditis, Endocarditis NOS, ENDOCARDITIDES, Endocarditis (disorder), Endocarditides	1.0
Lsbuue8mQQ	Neuromuscular and Myopathic complications of HIV									
