InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
izehz94nzJ	Bacterial hemorrhagic fever	Bacterial hemorrhagic fever	ENTITY	C0019104	Hemorrhagic Fevers, Viral	A group of viral diseases of diverse etiology but having many similar clinical characteristics; increased capillary permeability, leukopenia, and thrombocytopenia are common to all. Hemorrhagic fevers are characterized by sudden onset, fever, headache, generalized myalgia, backache, conjunctivitis, and severe prostration, followed by various hemorrhagic symptoms. Hemorrhagic fever with kidney involvement is HEMORRHAGIC FEVER WITH RENAL SYNDROME.	VHFs, hemorrhagic fever, viral hemorrhagic fever, Viral Hemorrhagic Fevers, Hemorrhagic Fever, haemorrhagic fever, Hemorrhagic fever, fever hemorrhagic, Hemorrhagic Fever, Viral, Viral hemorrhagic fever (disorder), VHF - Viral hemorrhagic fever, fever hemorrhagic viral, Fever, Viral Hemorrhagic, fevers haemorrhagic viral, Hemorrhagic Fevers, fevers hemorrhagic, Fevers, Viral Hemorrhagic, VHF - Viral haemorrhagic fever, Viral Hemorrhagic Fever, Viral hemorrhagic fever, viral hemorrhagic fevers, Viral haemorrhagic fever	T047	Disease or Syndrome	0.882
vBP4YAbRyN	Herpes Labialis	Herpes	ENTITY	C0019340	Herpes NOS		HERPES, herpes, Herpes	T047	Disease or Syndrome	1.0
rRbpKzcpHA	Hepatitis B virus infection	Hepatitis B virus infection	ENTITY	C0019163	Hepatitis B	INFLAMMATION of the LIVER in humans caused by a member of the ORTHOHEPADNAVIRUS genus, HEPATITIS B VIRUS. It is primarily transmitted by parenteral exposure, such as transfusion of contaminated blood or blood products, but can also be transmitted via sexual or intimate personal contact.	hepatitis b, viral hepatitis b, Viral Hepatitis B, b viral hepatitis, HEPATITIS B, Hepatitis B Infection, Hepatitis B Virus infection, HBV, hepatitis viral b, hepatitis B, Hepatitis B infection, hepatitis b viral, SH - Serum hepatitis, Viral hepatitis, type B, Viral hepatitis type B, Serum hepatitis, HEPATITIS, SERUM, Type B viral hepatitis, hepatitis B infection, Hepatitis B, Viral hepatitis type B (disorder), serum hepatitis, Hepatitis B Virus Infection, Hepatitis B virus (HBV)	T047	Disease or Syndrome	1.0
8Edm8uTweW	Candidiasis	Candidiasis	ENTITY	C0006840	Candidiasis	Infection with a fungus of the genus CANDIDA. It is usually a superficial infection of the moist areas of the body and is generally caused by CANDIDA ALBICANS. (Dorland, 27th ed)	CANDIDIASIS, Candidiasis of unspecified site, MONILIASIS, Candidiasis (disorder), candida infections, Moniliasis, NOS, Moniliases, MONILIASIS MONILIA, muguet, Infection by Candida species, Monilia infection, monilial infection, candidosis, Moniliasis, thrush, moniliasis, candidal infections, Infection, Candida, candidal infection, candida infection, candidiasis, Candidosis, NOS, Candida Infections, Candidal infections, Candidiasis, NOS, Candidosis, Candida infection, Candidiases, Candida infections, candidiases, monilia infection, Candida Infection, Candidiasis	T047	Disease or Syndrome	1.0
gFHVkmCCUp	Central nervous system aids Arteritis	Central nervous system	ENTITY	C3540014	CENTRAL NERVOUS SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS		CENTRAL NERVOUS SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS, CENTRAL NERVOUS SYSTEM	T130	Indicator, Reagent, or Diagnostic Aid	1.0
gFHVkmCCUp	Central nervous system aids Arteritis	Arteritis	ENTITY	C0003860	Arteritis	INFLAMMATION of any ARTERIES.	Arteritis, unspecified, Arterial Inflammation, ARTERITIS, artery inflammation, Arteritides, Inflammation of artery, Arteritis, Arteritis (disorder), Arteritis, NOS, Inflammation, Arterial, INFLAMMATORY ARTERY REACTION, arteritis	T046	Pathologic Function	1.0
ZGPwhDEjsa	Neuroaspergillosis	Neuroaspergillosis	ENTITY	C0752342	Neuroaspergillosis	Infections of the nervous system caused by fungi of the genus ASPERGILLUS, most commonly ASPERGILLUS FUMIGATUS. Aspergillus infections may occur in immunocompetent hosts, but are more prevalent in individuals with IMMUNOLOGIC DEFICIENCY SYNDROMES. The organism may spread to the nervous system from focal infections in the lung, mastoid region, sinuses, inner ear, bones, eyes, gastrointestinal tract, and heart. Sinus infections may be locally invasive and enter the intracranial compartment, producing MENINGITIS, FUNGAL; cranial neuropathies; and abscesses in the frontal lobes of the brain. (From Joynt, Clinical Neurology, 1998, Ch 27, pp62-3)	Neuroaspergillosis, Neuroaspergilloses	T047	Disease or Syndrome	1.0
8Kzr5BA7mA	Ophthalmic herpes Zoster	Ophthalmic herpes	ENTITY	C0019357	Keratitis, Herpetic	A superficial, epithelial Herpesvirus hominis infection of the cornea, characterized by the presence of small vesicles which may break down and coalesce to form dendritic ulcers (KERATITIS, DENDRITIC). (Dictionary of Visual Science, 3d ed)	Ocular Herpes Simplex, Herpetic keratitis, Herpes Simplex Keratitis, herpes keratitis, Ophthalmic herpes simplex, Herpes Simplex Keratitides, Keratitides, Herpetic, Herpes Simplex, Ocular, Herpes simplex keratitis, Keratitis, Herpes Simplex, corneal herpes, Ophthalmic herpes simplex (disorder), eyes herpes, eye herpes, Herpesvirus keratitis, herpes ocular, hsv keratitis, Keratitis due to Herpesvirus (disorder), Herpes simplex ophthalmicus, herpetic keratitis, HERPES SIMPLEX KERATITIS, Herpetic Keratitis, HERPES OCULAR, Herpes simplex keratitis (disorder), Herpetic Keratitides, ocular herpes, ocular herpes simplex, HSV keratitis, Keratitis due to Herpesvirus, herpes ophthalmic, ophthalmic herpes, herpes simplex keratitis, ocular simplex herpes, herpes eye, Keratitides, Herpes Simplex	T047	Disease or Syndrome	1.0
8Kzr5BA7mA	Ophthalmic herpes Zoster	Zoster	ENTITY	C0019360	Herpes zoster disease	An acute infectious, usually self-limited, disease believed to represent activation of latent varicella-zoster virus (HERPESVIRUS 3, HUMAN) in those who have been rendered partially immune after a previous attack of CHICKENPOX. It involves the SENSORY GANGLIA and their areas of innervation and is characterized by severe neuralgic pain along the distribution of the affected nerve and crops of clustered vesicles over the area. (From Dorland, 27th ed)	Herpes zoster, herpes zoster infection, Herpes zoster infection, zona, Shingles, SHINGLES, zonas, Herpes zoster NOS, Shingles (Disease), Herpes Zoster, Herpes zoster, NOS, Herpes zoster (disorder), herpes zona, HERPES ZOSTER, Zona, ZONA, Zoster, zoster, herpes zoster, shingles	T047	Disease or Syndrome	1.0
VD6uUnMgPm	Mansonelliasis	Mansonelliasis	ENTITY	C0024759	Mansonelliasis	Infection with nematodes of the genus MANSONELLA. Symptoms include pruritus, headache, and articular swelling.	Mansonellosis, Mansonelloses, Mansonelliasis (disorder), Mansonelliasis, Mansonelliases	T047	Disease or Syndrome	1.0
wAb7pBuHdi	Herpangina	Herpangina	ENTITY	C0019338	Herpangina	Acute types of coxsackievirus infections or ECHOVIRUS INFECTIONS that usually affect children during the summer and are characterized by vesiculoulcerative lesions on the MUCOUS MEMBRANES of the THROAT; DYSPHAGIA; VOMITING, and FEVER.	aphthous pharyngitis, Herpangina, PHARYNGITIS, APHTHOUS, Vesicular pharyngitis (disorder), Herpanginas, Herpangina (disorder), herpangina, Vesicular pharyngitis, Enteroviral vesicular pharyngitis, PHARYNGITIS, VESICULAR, HERPANGINA	T047	Disease or Syndrome	1.0
vFwWCMi3JW	Boutonneuse fever	Boutonneuse fever	ENTITY	C0006060	Boutonneuse Fever	A febrile disease of the Mediterranean area, the Crimea, Africa, and India, caused by infection with RICKETTSIA CONORII.	Rickettsia conorii Infection, FEVER, BOUTONNEUSE, Boutonneuse Fevers, boutonneuse fever, Rickettsia conorii Infections, Infection, Rickettsia conorii, Fevers, Boutonneuse, Boutonneuse fever (disorder), Fever, Boutonneuse, Mediterranean spotted fever, mediterranean spotted fever, TICK-BORNE RICKETTSIOSIS, EASTERN HEMISPHERE, Spotted Fever, Mediterranean, Boutonneuse fever, Fievre boutonneuse, Tick typhus due to Rickettsia conorii, Mediterranean Spotted Fever, Marseilles fever, FEVER, MEDITERRANEAN TICK, Infections, Rickettsia conorii, BOUTONNEUSE FEVER, Mediterranean tick fever	T047	Disease or Syndrome	1.0
PFQrsy2EBT	Cytomegalovirus infection	Cytomegalovirus infection	ENTITY	C0010823	Cytomegalovirus Infections	Infection with CYTOMEGALOVIRUS, characterized by enlarged cells bearing intranuclear inclusions. Infection may be in almost any organ, but the salivary glands are the most common site in children, as are the lungs in adults.	Cytomegalovirus disease, Salivary Gland Virus Disease, CYTOMEGALUS VIRUS INFECTION, cmv infections, Diseases, Cytomegalovirus Inclusion, Cytomegalovirus infection, NOS, cytomegalic inclusion disease, Infections, Cytomegalovirus, Inclusion Diseases, Salivary gland virus disease, Cytomegalovirus infections, CYTOMEGALIC INCLUSION DISEASE, cytomegaloviral infections, CYTOMEGALOVIRUS INFECTION, cmv infection, Inclusion Diseases, Cytomegalovirus, CMV Infections, CMV INFECTION, Cytomegalovirus infection (disorder), Inclusion Disease, Cytomegalovirus, Cytomegalic Inclusion Disease, Inclusion Disease, Cytomegalic, Cytomegalic inclusion disease, CMV infection, Cytomegaloviral Infection, CMV - Cytomegalovirus infection, Cytomegaloviral disease, Cytomegalovirus Infection, CMV Infection, inclusion disease, HCMV Infection, cmv cytomegalovirus infection, Cytomegalovirus Inclusion Diseases, Disease, Cytomegalic Inclusion, cytomegaloviral disease, Inclusion Disease, Cytomegalic Inclusion Diseases, Infection, Cytomegalovirus, Cytomegalovirus infection, Cytomegalovirus Inclusion Disease, Disease due to Cytomegalovirus, Disease, Cytomegalovirus Inclusion, Cytomegalovirus Infections, cytomegalovirus infection, cytomegalovirus infections, cytomegaloviral infection, CMV	T047	Disease or Syndrome	1.0
5KzcHw2ySp	Placental Hemangioma	Placental	ENTITY	C0032043	Placenta	A highly vascularized mammalian fetal-maternal organ and major site of transport of oxygen, nutrients, and fetal waste products. It includes a fetal portion (CHORIONIC VILLI) derived from TROPHOBLASTS and a maternal portion (DECIDUA) derived from the uterine ENDOMETRIUM. The placenta produces an array of steroid, protein and peptide hormones (PLACENTAL HORMONES).	Placentas, Placentomes (body structure), Placentomes, Placenta, Placenta, NOS, Placentome, Placental, placentas, placenta, Placental structure, Placental structure (body structure), placentome	T018	Embryonic Structure	1.0
5KzcHw2ySp	Placental Hemangioma	Hemangioma	ENTITY	C0018916	Hemangioma	A vascular anomaly due to proliferation of BLOOD VESSELS that forms a tumor-like mass. The common types involve CAPILLARIES and VEINS. It can occur anywhere in the body but is most frequently noticed in the SKIN and SUBCUTANEOUS TISSUE. (from Stedman, 27th ed, 2000)	Benign Hemangioma, hemangiomas, Benign hemangioma, haemangiomas, Strawberry mark, benign hemangiomas, Benign Angioma, haemangioma, Hemangioma, any site, Angioma, Angioma, NOS, Benign hemangioma (morphologic abnormality), Hemangioma, NOS, Haemangioma, NOS, Hemangioma of unspecified site, hemangioma, Haemangioma, Hemangioma, Hemangioma (disorder), Hemangiomata, Hemangiomas, Benign angioma, HEMANGIOMA, benign hemangioma, Haemangioma of unspecified site, Benign haemangioma	T191	Neoplastic Process	1.0
obo4voboj3	Hantavirus hemorrhagic fever with renal syndrome	Hantavirus hemorrhagic fever	ENTITY	C0687737	hemorrhagic fever virus		hemorrhagic fever virus, fever hemorrhagic virus	T005	Virus	0.85
obo4voboj3	Hantavirus hemorrhagic fever with renal syndrome	renal syndrome	ENTITY	C2931491	Arena syndrome		Spastic paraplegia with iron deposits in basal ganglia	T047	Disease or Syndrome	0.827
jyfYAuQZin	Intestinal infectious disease	Intestinal infectious disease	ENTITY	C0178238	Intestinal infectious disease (disorder)		Intestinal infectious disease (disorder), INTESTINAL INFECTIOUS DISEASES, infection intestinal, Infectious disease of intestine, disease infectious intestines, infections intestinal, Intestinal infectious disease, intestinal infection, intestinal infections, Intestinal infection	T047	Disease or Syndrome	1.0
6rtGTuUkw7	Lepromatous leprosy	Lepromatous leprosy	ENTITY	C0023348	Leprosy, Lepromatous	A chronic communicable infection which is a principal or polar form of LEPROSY. This disorder is caused by MYCOBACTERIUM LEPRAE and produces diffuse granulomatous skin lesions in the form of nodules, macules, or papules. The peripheral nerves are involved symmetrically and neural sequelae occur in the advanced stage.	HANSEN DISEASE, MALIGNANT FORM, LEPROSY, LEPROMATOUS, Lepromatous leprosy, Lepromatous Leprosy, LEPROMATOUS LEPROSY, LL - Full lepromatous leprosy, Lepromatous leprosy (disorder), Type L leprosy, Lepromatous leprosy [type L], Lepromatous Leprosies, Full lepromatous leprosy, Type LL leprosy, Leprosies, Lepromatous	T047	Disease or Syndrome	1.0
ny6y3GFTPQ	Dipetalonemiasis	Dipetalonemiasis	ENTITY	C0012517	Dipetalonema Infections	Infections with nematodes of the genus DIPETALONEMA.	Infections, Dipetalonema, Dipetalonema Infections, DIPETALONEMIASIS, Dipetalonema Infection, Infection, Dipetalonema, Dipetalonemiasis, Infection caused by Dipetalonema (disorder), Infection by Dipetalonema perstans, Acanthocheilonema perstans infection, Dipetalonemosis, Infection by Dipetalonema, Infection by Dipetalonema, NOS, Infection caused by Dipetalonema, Dipetalonemiases	T047	Disease or Syndrome	1.0
NRyda2Qjg8	Allergic Bronchopulmonary Aspergillosis	Allergic Bronchopulmonary Aspergillosis	ENTITY	C0004031	Aspergillosis, Allergic Bronchopulmonary	Hypersensitivity reaction (ALLERGIC REACTION) to fungus ASPERGILLUS in an individual with long-standing BRONCHIAL ASTHMA. It is characterized by pulmonary infiltrates, EOSINOPHILIA, elevated serum IMMUNOGLOBULIN E, and skin reactivity to Aspergillus antigen.	abpa, Allergic Aspergilloses, Bronchopulmonary, Bronchopulmonary Allergic Aspergilloses, Bronchopulmonary Allergic Aspergillosis, ABPA, Allergic Bronchopulmonary Aspergilloses, Allergic bronchopulmonary aspergillosis (disorder), allergic lung reaction to the fungus aspergillus, Allergic Aspergillosis, Bronchopulmonary, Aspergillosis, Bronchopulmonary Allergic, Allergic bronchopulmonary aspergillosis, ABPA - Allergic bronchopulmonary aspergillosis, Aspergillosis, Allergic Bronchopulmonary, Aspergilloses, Bronchopulmonary Allergic, Aspergilloses, Allergic Bronchopulmonary, Allergic aspergillosis, Bronchopulmonary Aspergilloses, Allergic, allergic bronchopulmonary aspergillosis (ABPA), Allergic Bronchopulmonary Aspergillosis, Bronchopulmonary Aspergillosis, Allergic, Hinson-Pepys disease	T047	Disease or Syndrome	1.0
hqTpiKKZSH	Q fever	Q fever	ENTITY	C0034362	Q Fever	An acute infectious disease caused by COXIELLA BURNETII. It is characterized by a sudden onset of FEVER; HEADACHE; malaise; and weakness. In humans, it is commonly contracted by inhalation of infected dusts derived from infected domestic animals (ANIMALS, DOMESTIC).	Infection due to Coxiella burnetii, Fever, Coxiella burnetii, Coxiellosis, Q fever, Coxiella burnetii Fevers, q-fever, fever q, FEVER, NINE MILE, Q Fevers, DERRICK-BURNET DISEASE, Query Fever, fever query, Quadrilateral fever, Q FEVER, Fevers, Coxiella burnetii, BRONCHOPNEUMONIA, HIBERNO-VERNAL, Fevers, Query, Abattoir fever, Q Fever, Balkan influenza, Q fever (disorder), Fever, Query, Query fever, Fever, Q, Query Fevers, Coxiella burnetii Fever, Nine Mile fever, Fevers, Q, query fever, BALKAN GRIPPE, Balkan grippe, q fever	T047	Disease or Syndrome	1.0
L6SwpYy9KR	Leishmaniasis	Leishmaniasis	ENTITY	C0023281	Leishmaniasis	A disease caused by any of a number of species of protozoa in the genus LEISHMANIA. There are four major clinical types of this infection: cutaneous (Old and New World) (LEISHMANIASIS, CUTANEOUS), diffuse cutaneous (LEISHMANIASIS, DIFFUSE CUTANEOUS), mucocutaneous (LEISHMANIASIS, MUCOCUTANEOUS), and visceral (LEISHMANIASIS, VISCERAL).	Leishmaniases, leishmania infection, leishmania infections, Infection, Leishmania, leishmaniasis, Leishmaniasis (disorder), Leishmaniasis, unspecified, leishmaniosis, Leishmania Infection, Infections, Leishmania, Leishmania Infections, leishmaniases, Leishmaniosis, Leishmaniasis	T047	Disease or Syndrome	1.0
tg5mfXhiis	Skin disease caused by bacterial infection	Skin disease	ENTITY	C0037274	Dermatologic disorders	Diseases involving the DERMIS or EPIDERMIS.	Disorder of skin, dermatological disorders, Skin Disease, Skin Diseases, Dermatosis, disorder skin, Cutaneous Disorder, Skin Disorder, Skin diseases, SKIN DISORDER (NOS), dermatological diseases, integumentary disease, diseases skin, dermatosis, Skin conditions, disease of skin, disorders skin, Skin Conditions, skin disorder diagnosis, SKIN DISORDERS, skin disorder, dermopathy, Cutaneous Disorders, Dermatopathy, SKIN DISORDER, Disease of skin, NOS, Dermatosis NOS, skin diseases, dermatoses, Skin Diseases and Manifestations, dermatologic disease, skin disease, disease skin, disease disorders skin, Skin--Diseases, Skin disorder, NOS, DISORDER SKIN (NOS), Skin disorder, Cutaneous disorders, disease integumentary, dermatological disease, Disorder of skin (disorder), of skin disease, Dermatological disorder, Dermatologic disorders, skin disorders, diseases disorders skin, Dermatological disease, Disease or syndrome of skin, Diseases and Syndromes of Skin, Dermatoses, Dermatologic disease, Skin disease, Dermatosis, NOS, diseases integumentary, dermatologic diseases	T047	Disease or Syndrome	1.0
tg5mfXhiis	Skin disease caused by bacterial infection	bacterial infection	ENTITY	C0004623	Bacterial Infections	Infections by bacteria, general or unspecified.	Bacterial infectious disease, NOS, BACTERIAL INFECTIOUS DISEASES, other bacterial infection, Bacterial infection, BACTERIAL INFECTIOUS DISEASES: GENERAL TERMS, Infections, Bacterial, bacterial diseases, bacterial infections, Bacterial Infection, bacterial infection, bacterial disease, Bacterial diseases, Infection, Bacterial, Disease caused by bacteria, NOS, Bacterial Disease, Bacterial infection; unspecified site, Bacterial Infections, Bacterial Disorder, Bacterial infectious disease (disorder), bacterial infectious diseases, Bacterial infections, Bacterial infection, NOS, Bacterial infectious disease, bacteria caused disease, Diseases Caused by Bacteria, disease caused by bacteria, Bacterial Diseases, INFECTION BACTERIAL, Bacterial disease, bacteria caused diseases, Disease caused by bacteria, Bacterial Infectious Disease	T047	Disease or Syndrome	1.0
BZZNuFjwga	Rat-Bite fever	Rat-Bite	ENTITY	C0034686	Rat-Bite Fever	A syndrome characterized by recurring fever, rash, and arthralgias occurring days to weeks after a rat bite. The causative agents are either Streptobacillus moniliformis or Spirillum minus.	Rat bite fever (disorder), Fevers, Rat-Bite, Infection, Spirillum minus, Infections, Spirillum minus, Rat-Bite Fever, Infection, Streptobacillus moniliformis, bite fever rat, Infections, Streptobacillus moniliformis, Rat-bite fever, Streptobacillus moniliformis Infections, Unspecified rat-bite fever, Fever, Haverhill, RAT BITE FEVERS, Rat Bite Fever, Haverhill Fever, Rat bite fever, Streptobacillus moniliformis Infection, Rat bite fever, NOS, Fever, Ratbite, Spirillum minus Infections, Rat-Bite Fevers, Spirillum minus Infection, fever rat-bite, rat-bite fever, Fevers, Ratbite, rat bite fever, Ratbite Fevers, Fever, Rat-Bite, Ratbite Fever	T047	Disease or Syndrome	0.807
BZZNuFjwga	Rat-Bite fever	fever	ENTITY	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	T184	Sign or Symptom	1.0
QjK6vX92vR	Postpoliomyelitis syndrome	Postpoliomyelitis syndrome	ENTITY	C0080040	Postpoliomyelitis Syndrome	A syndrome characterized by new neuromuscular symptoms that occur at least 15 years after clinical stability has been attained in patients with a prior history of symptomatic poliomyelitis. Clinical features include new muscular weakness and atrophy of the limbs, bulbar innervated musculature, and muscles of respiration, combined with excessive fatigue, joint pain, and reduced stamina. The process is marked by slow progression and periods of stabilization. (From Ann NY Acad Sci 1995 May 25;753:68-80)	Muscular Atrophy, Post-Poliomyelitis, Muscular Atrophies, Postpoliomyelitis, post polio syndrome, Postpolio syndrome, Post Poliomyelitis Muscular Atrophy, Postpolio muscular atrophy, Postpoliomyelitis Muscular Atrophies, postpoliomyelitis syndrome, Post-polio progressive muscular atrophy, Post-Poliomyelitis Muscular Atrophy, Postpoliomyelitis sequelae, Postpolio sequelae, Post-Polio Syndrome, Muscular Atrophies, Post-Poliomyelitis, Post poliomyelitis syndrome (disorder), Postpoliomyelitis Muscular Atrophy, Progressive muscular atrophy following poliomyelitis, polio post syndrome, Post Poliomyelitis Syndrome, post-polio syndrome, Post poliomyelitis syndrome, Post-polio Syndrome, Post-Poliomyelitis Syndrome, POSTPOLIO SYNDROME, Muscular Atrophy, Postpoliomyelitis, post poliomyelitis syndrome, postpolio syndrome, Post-Poliomyelitis Muscular Atrophies, Post-Polio Syndromes, Postpoliomyelitic syndrome, Postpoliomyelitis syndrome	T047	Disease or Syndrome	1.0
Yivdwg889F	Retroperitoneal infection	Retroperitoneal infection	ENTITY	C0920049	Retroperitoneal infection		Retroperitoneal infection (disorder), Retroperitoneal infections	T047	Disease or Syndrome	1.0
GyXsP7dSvn	Molluscum Contagiosum	Molluscum Contagiosum	ENTITY	C0026393	Molluscum Contagiosum	A common, benign, usually self-limited viral infection of the skin and occasionally the conjunctivae by a poxvirus (MOLLUSCUM CONTAGIOSUM VIRUS). (Dorland, 27th ed)	Infection caused by Molluscum contagiosum (disorder), molluscum contagious, WATER WART, Molluscum contagiosum, molluscum contagiosum, Infection caused by Molluscum contagiosum, mollusca contagiosum, MOLLUSCUM EPITHELIALE, Mollusca contagiosa, Molluscum Contagiosum Virus Infection, Molluscum contagiosum infection, MOLLUSCUM CONTAGIOSUM, water wart, contagiosum molluscum, warts water, Molluscum verrucosum, mollusca contagiosa, Molluscum Contagiosum	T047	Disease or Syndrome	1.0
6Ngk3aGTpP	Legionnaires' disease	Legionnaires' disease	ENTITY	C0023241	Legionnaires' Disease	An acute, sometimes fatal, pneumonia-like bacterial infection characterized by high fever, malaise, muscle aches, respiratory disorders and headache. It is named for an outbreak at the 1976 Philadelphia convention of the American Legion.	legionnaire's disease, Disease, Legionnaire, Legionella pneumophila Infections, Legionnaires' Disease, Infection caused by Legionella pneumophilia (disorder), pneumonia legionella, Legionnaires' disease, Legionnaires disease, Infection caused by Legionella pneumophilia, Legionnaire's disease, legionella pneumonia, disease legionnaire's, Legionella pneumonia, NOS, legionnaires' disease, Infection by Legionella pneumophilia, Legionnaires Disease, Infection, Legionella pneumophila, Legionella pneumonia (disorder), Infections, Legionella pneumophila, diseases legionnaire's, disease legionnaires's, LEGIONNAIRE DISEASE, Pneumonia due to Legionnaires' disease, LEGIONELLA PNEUMONIA, legionnaire disease, legionnaires disease, Legionella pneumophila Infection, Disease, Legionnaires', Legionnaire's Disease, Legionella pneumonia, Legionella Pneumonia, Legionnaire Disease, diseases legionnaires	T047	Disease or Syndrome	1.0
LTX7NgjN5m	Pneumonia caused by gram negative bacteria	Pneumonia	ENTITY	C0032285	Pneumonia	Infection of the lung often accompanied by inflammation.	Lung inflamed, Pulmonitis, PNEUMONIA, Pneumonias, Pneumonia (disorder), Pneumonia, NOS, Pneumonia, pneum, pulmonary inflammation, pneumonia, unspecified pneumonia, inflammation lungs, lung inflammation, Pulmonary inflammation, Pneumonitis, NOS	T047	Disease or Syndrome	1.0
LTX7NgjN5m	Pneumonia caused by gram negative bacteria	gram negative bacteria	ENTITY	C0018150	Gram Negative Bacteria	Bacteria which lose crystal violet stain but are stained pink when treated by Gram's method.	bacterium gram-negative, Gram-Negative Bacteria, Gram negative bacterium, gram negative bacteria, Gram-negative bacteria, gram-negative bacteria, Gram Negative Bacterium, Gram Negative Bacteria, Gram negative bacteria, Gram-negative bacterium (organism), Bacterium, Gram negative, Gram-Negative Bacterium, bacteria gram negative, bacterias gram negative, Gram-negative bacterium, bacteria gram-negative	T007	Bacterium	1.0
nFv4ymGeEt	Herpes Simplex virus Keratitis	Herpes Simplex virus	ENTITY	C0206558	Simplexvirus	A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.	Genus Simplexvirus, SIMPLEXVIRUS, HSV - Herpes simplex virus, herpes virus simplex, Herpes Labialis Virus, Herpes Simplex Viruses, Simplexvirus species, Herpesvirus hominis, Herpes simplex virus, Herpes Simplex Virus, HSV, Herpesvirus, Virus, Herpes Labialis, Labialis Viruses, Herpes, hsv, Herpesvirus labialis, Herpesvirus Homini, Labialis Virus, Herpes, Herpes Labialis Viruses, herpes simplex viruses, Simplexvirus, Herpesvirus facialis, Viruses, Herpes Labialis, Genus Simplexvirus (organism), Hominis, Herpesvirus, Herpesvirus, NOS, herpes simplex virus, simplexvirus, herpesvirus, Simplexviruses, labialis herpes virus, Homini, Herpesvirus, simplex virus herpes, Herpesvirus Hominis, Simplexvirus, NOS	T005	Virus	1.0
nFv4ymGeEt	Herpes Simplex virus Keratitis	Keratitis	ENTITY	C0022568	Keratitis	Inflammation of the cornea.	corneal inflammation, Keratitis, NOS, Keratitis (disorder), KERATITIS, INFLAMMATION CORNEAL, Cornea inflamed, Corneal keratitis, keratitis, Keratitides, Inflammation of cornea, Keratitis, CORNEAL INFLAMMATION, Corneal inflammation, Unspecified keratitis	T047	Disease or Syndrome	1.0
4M53viYRDz	Coinfection	Coinfection	ENTITY	C0275524	Coinfection	Simultaneous infection of a host organism by two or more pathogens. In virology, coinfection commonly refers to simultaneous infection of a single cell by two or more different viruses.	Polyinfection, NOS, Coinfection, Infection, Polymicrobial, Polymicrobial infections, polymicrobial infection, Mixed Infection, Polymicrobial infection, Mixed infections, mix infection, Infections, Polymicrobial, Mixed Infections, Mixed infectious disease (disorder), Mixed infectious disease, NOS, Infection, Mixed, Co-infections, Mixed infection, Mixed infection, NOS, Co-infection, Infections, Mixed, Polymicrobial Infection, Coinfections, Polymicrobial Infections, Polyinfection, Mixed infectious disease, mixed infection, Co infection, infections mixed, Infection, mixed	T047	Disease or Syndrome	1.0
oMmrAn4KGw	Flaviviridae infectious disease	Flaviviridae	ENTITY	C0206510	Flaviviridae	A family of RNA viruses, many of which cause disease in humans and domestic animals. There are three genera FLAVIVIRUS; PESTIVIRUS; and HEPACIVIRUS, as well as several unassigned species.	Family Flaviviridae (organism), Flavivirus (arbovirus group B), Flaviviridae, flaviviridae, Family Flaviviridae	T005	Virus	1.0
oMmrAn4KGw	Flaviviridae infectious disease	infectious disease	ENTITY	C0009450	Communicable Diseases	An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.	Communicable Disease, contagious disease, Infection, Transmissible disease, NOS, Disorder due to infection, Infective disorder, Disease, Communicable, communicable diseases, Contagious disease (navigational concept), Disease, Infectious, Diseases, Infectious, contagious diseases, Infectious Diseases and Manifestations, Infectious disease (disorder), Infectious Diseases, Communicable disease (navigational concept), Infectious Disease, Infectious or communicable disease, communicable disease, Disease due to infection, Infectious Disorder, Infectious, Communicable disease, infection, Communicable Diseases, Infectious disease, infectious diseases, microbial colonization, disease caused by microorganism, Communicable disease, NOS, communicable infectious disease, Infection, NOS, infectious disease, Contagious disease, NOS, Infectious diseases, Contagious disease, Infectious disease NOS, Communicable diseases, Diseases, Communicable, Infectious disease, NOS, Infection Unspecified	T047	Disease or Syndrome	1.0
