InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.Synonyms	UMLS.Score	Document
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Nclc	ENTITY	C0908711	cardiotrophin-like cytokine		T116,T129	Amino Acid, Peptide, or Protein,Immunologic Factor	Cardiotrophin-Like Cytokine, cardiotrophin-like cytokine, CLC, CLC cytokine, Novel Neurotrophin-1, CLCF1, B-Cell Stimulating Factor 3, NNT-1	0.747	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Https	ENTITY	C1555015	HTTP	<p>Hypertext Transfer Protocol \[RFC 2068\].</p><p>http://www.ietf.org/rfc/rfc2068.txt</p>	T170	Intellectual Product	HTTP	0.715	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Nclc	ENTITY	C0908711	cardiotrophin-like cytokine		T116,T129	Amino Acid, Peptide, or Protein,Immunologic Factor	Cardiotrophin-Like Cytokine, cardiotrophin-like cytokine, CLC, CLC cytokine, Novel Neurotrophin-1, CLCF1, B-Cell Stimulating Factor 3, NNT-1	0.747	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Html	ENTITY	C1548454	Hypertext Markup Language	A standard markup language used to display content on a web page, as specified by the World Wide Web Consortium (W3C).	T170	Intellectual Product	HTML, Hypertext Markup Language	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Barkin Jl	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Buoli M	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	curry	ENTITY	C1440524	Curry		T129	Immunologic Factor	Curry	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	effects of	ENTITY	C1280500	Effect	A phenomenon that follows and is caused by some previous phenomenon.	T080	Qualitative Concept	effects, Effect, Effect (qualifier value), effect	0.965	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	weather	ENTITY	C0043085	Weather	The state of the ATMOSPHERE over minutes to months.	T070	Natural Phenomenon or Process	weather, Weather (other), Weather	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	events	ENTITY	C0441471	Event	Something that happens at a given place and time.	T051	Event	Event (event), events, {event}, Events, event, ^Event, Event, {Event}	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	child mood	ENTITY	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	0.712	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	behavior	ENTITY	C0004927	Behavior	The observable response of a man or animal to a situation.	T053	Behavior	conation, Behavior, behavioural response to stimulus, Behavior finding (finding), Behavior, NOS, Behaviour finding, Conduct, Finding relating to behavior, Behaviors, Conation, NOS, Behavioral finding, Behavioural finding, conducting, Conduct, NOS, behavioral response to stimulus, conducts, behaviour, Finding relating to behaviour, BEHAVIOR, Behaviour, NOS, Behavioral, behaviors, Conation, conduct, Behavior finding, behavior, comportment	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	developmental medicine	ENTITY	C0458003	Developmental (qualifier value)		T080	Qualitative Concept	developmental, Developmental, Developmental (qualifier value)	0.854	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	child	ENTITY	C0008059	Child	A person 6 to 12 years of age. An individual 2 to 5 years old is CHILD, PRESCHOOL.	T100	Age Group	Childhood age person (person), Children, CHILD, Children (0-21), Childhood age person, Child, NOS, children, child, Child Youth, 0-11 years old, Child (person), Child	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Salmani I	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Javadi MH	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Seddighi	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	S. child	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	natural disasters	ENTITY	C0027485	Natural Disasters	Disasters linked to natural hazards including widespread fires, floods, storms, earthquakes and drought.These events may result in significant damage and loss of lives.	T070	Natural Phenomenon or Process	disaster natural, Natural disaster, natural disaster, Natural Disaster, Natural Disasters, natural disasters, Disaster, Natural, Natural disasters, Disasters, Natural	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	Conﬂicts	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	systematic review	ENTITY	C1955832	Systematic Review	A review of primary literature in health and health policy that attempts to identify, appraise, and synthesize all the empirical evidence that meets specified eligibility criteria to answer a given research question. Its conduct uses explicit methods aimed at minimizing bias in order to produce more reliable findings regarding the effects of interventions for prevention, treatment, and rehabilitation that can be used to inform decision making.	T170	Intellectual Product	reviews systematic, review systematic, Review, Systematic, systematic review	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	trauma	ENTITY	C0043251	Wounds and Injuries	Damage inflicted on the body as the direct or indirect result of an external force, with or without disruption of structural continuity.	T037	Injury or Poisoning	Trauma, Injuries, Wounds, Injury and Wounds, injuries wound, injury traumatic, Injuries and Wounds, Wounds and Injury, Wounds and injuries, injuries wounds, Traumatic injuries, Wounds and Injuries, Wounds, Injury, Traumas, wounds injuries	1.0	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	violence abuse	ENTITY	C0042693	Violence	Use of physical force causing or intent to cause harm, injury or abuse.	T048	Mental or Behavioral Dysfunction	Crime, Violent, Violent Crimes, Violent Crime, violence, Violence	0.75	/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
D3P9LVpj26	The Southeast . Atlanta: Seea; 2021 . available at: Https: // Www.Seealliance.Or G/Initiatives/Energy-Insecurity/ . accessed March 3, 2021 . 30.Wein O, Charlie H. protecting seriously ill consumers from utility Disconnections: what Sates can do to save lives now . Boston: Nclc 2021: February 24Available at: Https: //Www . Nclc.Org/Issues/Energy-Utilities-A-Communications/Protecting-Seriously-Ill-Consumers-From-Utility-Disconnections.Html . accessed May 7, 2021 . 31 . Barkin Jl, Buoli M, curry cl, effects of extreme weather events on child mood and behavior . developmental medicine and child Neurology . 2021 . 32.Seddighi H, Salmani I, Javadi MH, Seddighi S. child abuse in natural disasters and Conﬂicts: a systematic review . trauma violence abuse 2021; 22 (1):176–85.	(1):176–85	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
eSospdqVSv	33.Cianconi P, Betr /C18O s, Janiri L. the impact of climate change on mental health: a systematic descriptive review . front psychiatry 2020; 11:74 . 34.Kar N. psychological impact of disasters on children: review of assessment and interventions . World J Pediatr Wjp 2009; 5 (1):5–11 . 35.Thompson R, Hornigold R, page L, Waite T. associations between high Ambient temperatures and heat waves with Men-Tal health outcomes: a systematic review . public health 2018; 161:171–91 . 36.Wu J, Snell G, Samji H. climate anxiety in young people: a call to action . Lancet planet health 2020; 4 (10): E435–6 . 37.Earls MF, Yogman Mw, Mattson G, Rafferty J . Committee on Psychosocial aspects of child and family health . Incorporat-	Betr /C18O	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
eSospdqVSv	33.Cianconi P, Betr /C18O s, Janiri L. the impact of climate change on mental health: a systematic descriptive review . front psychiatry 2020; 11:74 . 34.Kar N. psychological impact of disasters on children: review of assessment and interventions . World J Pediatr Wjp 2009; 5 (1):5–11 . 35.Thompson R, Hornigold R, page L, Waite T. associations between high Ambient temperatures and heat waves with Men-Tal health outcomes: a systematic review . public health 2018; 161:171–91 . 36.Wu J, Snell G, Samji H. climate anxiety in young people: a call to action . Lancet planet health 2020; 4 (10): E435–6 . 37.Earls MF, Yogman Mw, Mattson G, Rafferty J . Committee on Psychosocial aspects of child and family health . Incorporat-	Janiri L.	ENTITY								/Users/rsgoncalves/Documents/Harvard/Workspace/sbert-scispacy-interfaces/data/1-s2.0-S1538544221000821-main.pdf
