InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
PCofuQoAm6	Gas Gangrene (Clostridial Myonecrosis)	Clostridial	SIMPLE_CHEMICAL	C0009054	Clostridium	A genus of motile or nonmotile gram-positive bacteria of the family Clostridiaceae. Many species have been identified with some being pathogenic. They occur in water, soil, and in the intestinal tract of humans and lower animals.	clostridia, Clostridial, Genus Clostridium, Clostridium species, Genus Clostridium (organism), CLOSTRIDIUM, Clostridium, NOS, clostridium bacteria, Anaerobacter, clostridium, clostridial, clostridium organisms, Clostridia bacterium, Clostridium	T007	Bacterium	1.0
hT6eY8wHVB	Giant Condylomata Acuminata of Buschke and Lowenstein	Buschke	CELL	C0036413	Scleredema Adultorum	A diffuse, non-pitting induration of the skin of unknown etiology that occurs most commonly in association with diabetes mellitus, predominantly in females. It typically begins on the face or head and spreads to other areas of the body, sometimes involving noncutaneous tissues. Often it is preceded by any of various infections, notably staphylococcal infections. The condition resolves spontaneously, usually within two years of onset. (From Dorland, 27th ed)	Diabeticorum, Scleredema, Buschke scleredema, Scleredema Diabeticorum of Buschke, Scleredema, Buschke's, Scleredema Diabeticorum, Scleredema adultorum of Buschke, buschke scleredema, Buschke Scleredema Adultorum, Buschke's scleredema, Scleredema Diabeticorums, Scleredemas, Diabeticorums, Scleredema, Scleredema Adultorum of Buschke, Buschke's Scleredema, Buschke Scleredema Diabeticorum, scleroedema, Scleredema, Buschke Scleredema, Scleredema of Buschke, Scleredema (disorder), Buschkes Scleredema, Scleredema Adultorum, scleredema	T047	Disease or Syndrome	0.746
ZmiUu3F7KQ	Granuloma Inguinale (Donovanosis)	Granuloma	PATHOLOGICAL_FORMATION	C0018188	Granuloma	A relatively small nodular inflammatory lesion containing grouped mononuclear phagocytes, caused by infectious and noninfectious agents.	Granulomas, Granuloma, NOS, granulomas, Granuloma, GRANULOMAS, GRANULOMATOUS LESION, epithelioid granulomas, GRANULOMA, granuloma, Epitheloid granuloma, Epithelioid granuloma, Granulomatous Lesion, Granuloma (morphologic abnormality), Granulomata, Histiocytic granuloma	T046	Pathologic Function	1.0
ayNfvfdnh4	Group B Streptococcus (Gbs) infections	B Streptococcus	CANCER	C0038402	Streptococcus	A genus of gram-positive, coccoid bacteria whose organisms occur in pairs or chains. No endospores are produced. Many species exist as commensals or parasites on man or animals with some being highly pathogenic. A few species are saprophytes and occur in the natural environment.	Streptococcus, NOS, STREPTOCOCCUS, Genus Streptococcus, streptococcus, streptococcus bacteria, Genus Streptococcus (organism), Streptococcal, Streptococcus, Streptococci sp., streptococcus organism, Streptococcus sp	T007	Bacterium	0.939
HgKSGJHGpm	H1N1 influenza (swine flu)	swine	ORGANISM	C0039005	Family suidae	Any of various animals that constitute the family Suidae and comprise stout-bodied, short-legged omnivorous mammals with thick skin, usually covered with coarse bristles, a rather long mobile snout, and small tail. Included are the genera Babyrousa, Phacochoerus (wart hogs), and Sus, the latter containing the domestic pig (see SUS SCROFA).	Pigs and hogs, Family Suidae (organism), boars, Suidae, Family Suidae, pigs, FAMILY SUIDAE, Swine, pig, swine, porcine, Suids, Suid, suid, Pigs, boar, Pig	T015	Mammal	1.0
L5ffEESpum	Hiv-Associated Nephropathy and other Hiv-Related renal disorders	renal	CANCER	C0022646	Kidney	Body organ that filters blood for the secretion of URINE and that regulates ion concentrations.	kidneys, Kidney structure (body structure), Kidneys, kidney, renal, Reno-, Kidney structure, Kidney, NOS, KIDNEYS, Renal structure, Abdomen>Kidney, ren(o)-, Renal, Kidney, kidney structure, Urinary System, Kidney, nephr(o)-, Ren, Ren (Nephros), Nephros	T023	Body Part, Organ, or Organ Component	1.0
gtkDLE7Bin	Hiv-Associated Vacuolar Myelopathy	Vacuolar	CELLULAR_COMPONENT	C0042219	Vacuole	Any spaces or cavities within a cell. They may function in digestion, storage, secretion, or excretion.	cell vacuole, vacuoles, Vacuole, Vacuolar, vacuole, Vacuoles	T026	Cell Component	1.0
fw2pnQyru6	Haemophilus Influenzae infections	Haemophilus Influenzae	ORGANISM	C0018483	Haemophilus influenzae	A species of HAEMOPHILUS found on the mucous membranes of humans and a variety of animals. The species is further divided into biotypes I through VIII.	hemophilus influenzae, HAEMOPHILUS INFLUENZAE, H-Flu, Mycobacterium influenzae, Bacterium influenzae, Pfeiffer's bacillus, H. influenzae, Haemophilus meningitidis, Influenza-bacillus, h influenzae, Haemophilus influenzae (organism), haemophilus influenzae, Haemophilus influenza, Coccobacillus pfeifferi, Haemophilus influenzae, Hemophilus influenzae, h. influenzae	T007	Bacterium	1.0
b2fydFaXLv	Haemophilus Meningitis	Haemophilus Meningitis	ORGANISM	C0025292	Meningitis, Haemophilus	Infections of the nervous system caused by bacteria of the genus HAEMOPHILUS, and marked by prominent inflammation of the MENINGES. HAEMOPHILUS INFLUENZAE TYPE B is the most common causative organism. The condition primarily affects children under 6 years of age but may occur in adults.	Meningitides, Haemophilus, Meningitis, Hemophilus, Haemophilus Meningitides, meningitis haemophilus, haemophilus meningitis, Hemophilus Meningitis, Hemophilus Meningitides, Haemophilus meningitis, hemophilus meningitis, Haemophilus meningitis (disorder), Hemophilus meningitis, Haemophilus Meningitis, Meningitides, Hemophilus	T047	Disease or Syndrome	1.0
F6tkrDV823	Hairy Leukoplakia	Hairy Leukoplakia	CANCER	C0206186	Leukoplakia, Hairy	Epithelial hyperplasia of the oral mucosa associated with Epstein-Barr virus (HERPESVIRUS 4, HUMAN) and found almost exclusively in persons with HIV infection. The lesion consists of a white patch that is often corrugated or hairy.	hairy leucoplakia, Mouth Hairy Leukoplakia, Leukoplakia, Oral Hairy, Oral Cavity Hairy Leukoplakia, Hairy Leukoplakia of the Mouth, Oral Hairy Leukoplakia, ORAL HAIRY LEUKOPLAKIA, Oral Hairy Keratosis, Oral hairy leukoplakia (disorder), oral hairy leukoplakia, Leukoplakias, Hairy, Leukoplakia, Hairy, Hairy Leukoplakia of Mouth, Hairy leucoplakia, Hairy Leukoplakias, Oral Hairy Leukoplakias, Leukoplakia, Hairy, Oral, Hairy Leukoplakia of Oral Mucosa, OHL - Oral hairy leukoplakia, Hairy Leukoplakia, Oral, Hairy Leukoplakia, Oral hairy leucoplakia, hairy oral leukoplakia, Oral hairy leukoplakia, OHL - Oral hairy leucoplakia, oral hairy leucoplakia, hairy leukoplakia of tongue, Hairy Leukoplakia of the Oral Mucosa, Leukoplakias, Oral Hairy, hairy leukoplakia, Hairy Leukoplakias, Oral	T191	Neoplastic Process	1.0
GxhmZ36x35	Hantavirus pulmonary syndrome	Hantavirus pulmonary	ORGANISM	C0243025	Hantavirus Pulmonary Syndrome	Acute respiratory illness in humans caused by the SIN NOMBRE VIRUS whose primary rodent reservoir is the deer mouse Peromyscus maniculatus. First identified in the southwestern United States, this syndrome is characterized most commonly by fever, myalgias, headache, cough, and rapid respiratory failure.	Hantavirus pulmonary syndrome (disorder), Hantavirus-Associated Respiratory Distress Syndrome, Hantavirus Associated Respiratory Distress Syndrome, HARDS, Hantavirus Pulmonary Syndromes, Hantavirus pulmonary syndrome, Hantavirus Pulmonary Syndrome	T047	Disease or Syndrome	0.745
tRnZsmcpz6	Helicobacter Pylori infection	Helicobacter Pylori	ORGANISM	C0079488	Helicobacter pylori	A spiral bacterium active as a human gastric pathogen. It is a gram-negative, urease-positive, curved or slightly spiral organism initially isolated in 1982 from patients with lesions of gastritis or peptic ulcers in Western Australia. Helicobacter pylori was originally classified in the genus CAMPYLOBACTER, but RNA sequencing, cellular fatty acid profiles, growth patterns, and other taxonomic characteristics indicate that the micro-organism should be included in the genus HELICOBACTER. It has been officially transferred to Helicobacter gen. nov. (see Int J Syst Bacteriol 1989 Oct;39(4):297-405).	h pylori, Hp - Helicobacter pylori, Helicobacter pylori (organism), helicobacter pylori bacteria, Campylobacter pyloridis, helicobacter pylori organism, Campylobacter pylori, HELICOBACTER PYLORI, h. pylori, Helicobacter pylori, Helicobacter Pylori (diagnosis), campylobacter pylori, H. pylori, Helicobacter nemestrinae, Campylobacter pylori subsp pylori, helicobacter pylori, Campylobacter pylori subsp. pylori	T007	Bacterium	1.0
nSDDgopc69	Helicobacter Pylori treatment guidelines	Helicobacter Pylori	ORGANISM	C0079488	Helicobacter pylori	A spiral bacterium active as a human gastric pathogen. It is a gram-negative, urease-positive, curved or slightly spiral organism initially isolated in 1982 from patients with lesions of gastritis or peptic ulcers in Western Australia. Helicobacter pylori was originally classified in the genus CAMPYLOBACTER, but RNA sequencing, cellular fatty acid profiles, growth patterns, and other taxonomic characteristics indicate that the micro-organism should be included in the genus HELICOBACTER. It has been officially transferred to Helicobacter gen. nov. (see Int J Syst Bacteriol 1989 Oct;39(4):297-405).	h pylori, Hp - Helicobacter pylori, Helicobacter pylori (organism), helicobacter pylori bacteria, Campylobacter pyloridis, helicobacter pylori organism, Campylobacter pylori, HELICOBACTER PYLORI, h. pylori, Helicobacter pylori, Helicobacter Pylori (diagnosis), campylobacter pylori, H. pylori, Helicobacter nemestrinae, Campylobacter pylori subsp pylori, helicobacter pylori, Campylobacter pylori subsp. pylori	T007	Bacterium	1.0
wCmNgkeUBK	Hepatitis B	Hepatitis B	ORGANISM	C0019163	Hepatitis B	INFLAMMATION of the LIVER in humans caused by a member of the ORTHOHEPADNAVIRUS genus, HEPATITIS B VIRUS. It is primarily transmitted by parenteral exposure, such as transfusion of contaminated blood or blood products, but can also be transmitted via sexual or intimate personal contact.	hepatitis b, viral hepatitis b, Viral Hepatitis B, b viral hepatitis, HEPATITIS B, Hepatitis B Infection, Hepatitis B Virus infection, HBV, hepatitis viral b, hepatitis B, Hepatitis B infection, hepatitis b viral, SH - Serum hepatitis, Viral hepatitis, type B, Viral hepatitis type B, Serum hepatitis, HEPATITIS, SERUM, Type B viral hepatitis, hepatitis B infection, Hepatitis B, Viral hepatitis type B (disorder), serum hepatitis, Hepatitis B Virus Infection, Hepatitis B virus (HBV)	T047	Disease or Syndrome	1.0
MVwH7kjjGK	Hepatitis C	Hepatitis C	ORGANISM	C0019196	Hepatitis C	INFLAMMATION of the LIVER in humans caused by HEPATITIS C VIRUS, a single-stranded RNA virus. Its incubation period is 30-90 days. Hepatitis C is transmitted primarily by contaminated blood parenterally and is often associated with transfusion and intravenous drug abuse. However, in a significant number of cases, the source of hepatitis C infection is unknown.	non b hepatitis, HEPATITIS, NON-A, NON-B, HCV Infection, Parenterally-Transmitted Non-A, Non-B Hepatitis, viral hepatitis c, Unspecified viral hepatitis C, Hepatitis C, Unspecified viral hepatitis C NOS, Hepatitis C virus (HCV), hepatitis c viral, Parenterally Transmitted Non A, Non B Hepatitis, hepatitis c, Viral hepatitis type C (disorder), hepatitis non A non B, Viral hepatitis C, nonA nonB hepatitis, Non-A, non-B hepatitis, Hepatitis C Virus Infection, HEPATITIS NON-A NON-B, HEPATITIS C, Viral hepatitis, non-A, non-B, hepatitis nonA nonB, NANBH, Non-A, Non-B Hepatitis, Viral hepatitis type C, PT-NANBH, hepatitis non-a non-b, HCV, HEPATITIS C VIRUS, Hepatitis, Viral, Non-A, Non-B, Parenterally-Transmitted, Type C viral hepatitis, hepatitis C, Hepatitis C Infection, hepatitis viral c, hepatitis C infection, Hepatitis, Non-A, non-B	T047	Disease or Syndrome	1.0
uyQkKXqx9C	Hepatitis D	Hepatitis D	ORGANISM	C0011226	Hepatitis D Infection	INFLAMMATION of the LIVER in humans caused by HEPATITIS DELTA VIRUS, a defective RNA virus that can only infect HEPATITIS B patients. For its viral coating, hepatitis delta virus requires the HEPATITIS B SURFACE ANTIGENS produced by these patients. Hepatitis D can occur either concomitantly with (coinfection) or subsequent to (superinfection) hepatitis B infection. Similar to hepatitis B, it is primarily transmitted by parenteral exposure, such as transfusion of contaminated blood or blood products, but can also be transmitted via sexual or intimate personal contact.	Delta infection, Hepatitis D, Hepatitides, Delta, hepatitis delta, Delta Infection, delta hepatitis, Viral hepatitis type D, hepatitis d, Infections, Delta, Hepatitis D virus, HDV, Delta Hepatitis, Viral hepatitis type D (disorder), HEPATITIS D, Viral hepatitis D, hepatitis D, Hepatitis delta, Infection, Delta, HEPATITIS DELTA, HEPATITIS, ACUTE DELTA, Hepatitis D virus infection, Hepatitis, Delta	T047	Disease or Syndrome	1.0
2F8mUgAwkZ	Hepatitis E	Hepatitis E	ORGANISM	C0085293	Hepatitis E	Acute INFLAMMATION of the LIVER in humans; caused by HEPATITIS E VIRUS, a non-enveloped single-stranded RNA virus. Similar to HEPATITIS A, its incubation period is 15-60 days and is enterically transmitted, usually by fecal-oral transmission.	Viral hepatitis type E, Enterically-Transmitted Non-A, Non-B Hepatitis, ET-NANBH, Hepatitis, Water Borne, Water-Borne Hepatitides, e hepatitis, Epidemic Non-A, Non-B Hepatitis, Hepatitides, Water-Borne, hepatitis e, Hepatitis, Water-Borne, Hepatitis E, Viral hepatitis E, hepatitis E, Enterically Transmitted Non A, Non B Hepatitis, Hepatitis, Viral, Non-A, Non-B, Enterically-Transmitted, Epidemic Non A, Non B Hepatitis, Viral hepatitis type E (disorder), Water-Borne Hepatitis, Hepatitis E virus infection	T047	Disease or Syndrome	1.0
WUubPuWs3t	Herpes Simplex	Herpes Simplex	ORGANISM	C0019348	Herpes Simplex Infections	A group of acute infections caused by herpes simplex virus type 1 or type 2 that is characterized by the development of one or more small fluid-filled vesicles with a raised erythematous base on the skin or mucous membrane. It occurs as a primary infection or recurs due to a reactivation of a latent infection. (Dorland, 27th ed.)	herpes simplex virus infection, HERPES SIMPLEX, Herpes simplex infection, simplex herpes, Herpes simplex, NOS, HSV, herpes simplex infection, Herpes Simplex, Herpes simplex virus infection, herpes simplex, Herpes simplex viral infection, Herpes simplex (excluding F85 X90 Y72), Herpes simplex, herpes infections simplex, Herpes Simplex Virus Infection, Herpes simplex complex, infection herpes simplex, Herpesvirus hominis disease, Herpes simplex disease, diseases herpes simplex, HSV Infection, Herpes simplex (disorder)	T047	Disease or Syndrome	1.0
GVgSD4NgeE	Herpes Simplex encephalitis	Herpes Simplex encephalitis	ORGANISM	C0276226	Herpes encephalitis	An acute (or rarely chronic) inflammatory process of the brain caused by SIMPLEXVIRUS infections which may be fatal. The majority of infections are caused by human herpesvirus 1 (HERPESVIRUS 1, HUMAN) and less often by human herpesvirus 2 (HERPESVIRUS 2, HUMAN). Clinical manifestations include FEVER; HEADACHE; SEIZURES; HALLUCINATIONS; behavioral alterations; APHASIA; hemiparesis; and COMA. Pathologically, the condition is marked by a hemorrhagic necrosis involving the medial and inferior TEMPORAL LOBE and orbital regions of the FRONTAL LOBE. (From Adams et al., Principles of Neurology, 6th ed, pp751-4)	Herpes encephalitis, Herpes Encephalitis, Herpetic Encephalitides, herpetic encephalitis, Herpetic encephalitis, HSVE, herpes simplex encephalitis, STRUMPELL-LEICHTENSTERN ENCEPHALITIS, ENCEPHALITIS, HERPES, Encephalitis due to Herpesvirus, Encephalitis, Herpetic, HERPETIC ENCEPHALITIS, HSV encephalitis, encephalitis herpes, herpes encephalitis, Encephalitis, Herpes Simplex, Encephalitis caused by Herpesviridae, HSE, Herpes Simplex Encephalitides, Encephalitis, Herpes, Encephalitides, Herpes Simplex, Encephalitis caused by Herpesvirus, Herpes simplex encephalitis, HERPES SIMPLEX ENCEPHALITIS, hsv encephalitis, Encephalitis caused by Herpesvirus (disorder), Herpetic Encephalitis, HEMMORRHAGIC ENCEPHALITIS, Encephalitis due to Herpesviridae, encephalitis hsv, Herpes Simplex Encephalitis, Herpes simplex virus encephalitis, Herpes simplex neuroinvasion, Encephalitides, Herpetic, Herpes simplex meningo-encephalitis	T047	Disease or Syndrome	1.0
Fn4iH5bgx2	Herpes Simplex virus (HSV) Empiric therapy	Herpes Simplex virus	ORGANISM	C0206558	Simplexvirus	A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.	Genus Simplexvirus, SIMPLEXVIRUS, HSV - Herpes simplex virus, herpes virus simplex, Herpes Labialis Virus, Herpes Simplex Viruses, Simplexvirus species, Herpesvirus hominis, Herpes simplex virus, Herpes Simplex Virus, HSV, Herpesvirus, Virus, Herpes Labialis, Labialis Viruses, Herpes, hsv, Herpesvirus labialis, Herpesvirus Homini, Labialis Virus, Herpes, Herpes Labialis Viruses, herpes simplex viruses, Simplexvirus, Herpesvirus facialis, Viruses, Herpes Labialis, Genus Simplexvirus (organism), Hominis, Herpesvirus, Herpesvirus, NOS, herpes simplex virus, simplexvirus, herpesvirus, Simplexviruses, labialis herpes virus, Homini, Herpesvirus, simplex virus herpes, Herpesvirus Hominis, Simplexvirus, NOS	T005	Virus	1.0
XbTrDjYvPk	Herpes Simplex virus (HSV) Keratitis	Herpes Simplex virus	ORGANISM	C0206558	Simplexvirus	A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.	Genus Simplexvirus, SIMPLEXVIRUS, HSV - Herpes simplex virus, herpes virus simplex, Herpes Labialis Virus, Herpes Simplex Viruses, Simplexvirus species, Herpesvirus hominis, Herpes simplex virus, Herpes Simplex Virus, HSV, Herpesvirus, Virus, Herpes Labialis, Labialis Viruses, Herpes, hsv, Herpesvirus labialis, Herpesvirus Homini, Labialis Virus, Herpes, Herpes Labialis Viruses, herpes simplex viruses, Simplexvirus, Herpesvirus facialis, Viruses, Herpes Labialis, Genus Simplexvirus (organism), Hominis, Herpesvirus, Herpesvirus, NOS, herpes simplex virus, simplexvirus, herpesvirus, Simplexviruses, labialis herpes virus, Homini, Herpesvirus, simplex virus herpes, Herpesvirus Hominis, Simplexvirus, NOS	T005	Virus	1.0
XbTrDjYvPk	Herpes Simplex virus (HSV) Keratitis	HSV	ORGANISM	C0206558	Simplexvirus	A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.	Genus Simplexvirus, SIMPLEXVIRUS, HSV - Herpes simplex virus, herpes virus simplex, Herpes Labialis Virus, Herpes Simplex Viruses, Simplexvirus species, Herpesvirus hominis, Herpes simplex virus, Herpes Simplex Virus, HSV, Herpesvirus, Virus, Herpes Labialis, Labialis Viruses, Herpes, hsv, Herpesvirus labialis, Herpesvirus Homini, Labialis Virus, Herpes, Herpes Labialis Viruses, herpes simplex viruses, Simplexvirus, Herpesvirus facialis, Viruses, Herpes Labialis, Genus Simplexvirus (organism), Hominis, Herpesvirus, Herpesvirus, NOS, herpes simplex virus, simplexvirus, herpesvirus, Simplexviruses, labialis herpes virus, Homini, Herpesvirus, simplex virus herpes, Herpesvirus Hominis, Simplexvirus, NOS	T005	Virus	1.0
u4RtaYFEWL	Human bites	Human bites	ORGANISM	C0005660	Human Bite	Bites inflicted by humans.	Human bite, human bite, Bite, Human, Bites, Human, bites humans, bites human, Human Bites, human bites, biting humans, bite human, HUMAN BITE, Human Bite, Human bite (event)	T037	Injury or Poisoning	1.0
YgcKLRUD8d	Human Cowpox infection	Human Cowpox	ORGANISM	C0010232	Cowpox	A mild, eruptive skin disease of milk cows caused by COWPOX VIRUS, with lesions occurring principally on the udder and teats. Human infection may occur while milking an infected animal.	yaba, Pox, Cow, Cowpox, cow pox, Cow Pox, COWPOX, Cowpox (disorder), cowpox	T047	Disease or Syndrome	0.891
vwQwhMY7N8	Human Herpesvirus 6 (Hhv-6) infection	Human Herpesvirus 6	ORGANISM	C0019381	herpesvirus 6, human	Members of the ROSEOLOVIRUS genus of the Betaherpesvirales subfamily isolated from patients with AIDS and other LYMPHOPROLIFERATIVE DISORDERS. It infects and replicates in fresh and established lines of hematopoietic cells and cells of neural origin. It also appears to alter the activity of NK CELLS. HHV-6; (HBLV) antibodies are elevated in patients with AIDS; SJOGREN'S SYNDROME; SARCOIDOSIS; CHRONIC FATIGUE SYNDROME, and certain malignancies. HHV-6A is the most common cause of EXANTHEMA SUBITUM and has been implicated in encephalitis. When HHV-6 integrates into the host genome it is referred to as ciHVH-6. When such VIRUS INTEGRATION occurs into the germline it is referred to as iciHHV-6.	HUMAN HERPESVIRUS 6, human herpesvirus 6 HHV-6, hhv 6, HHV-6, herpesvirus 6 HHV-6, Human herpesvirus type 6, Human herpesvirus 6 (organism), Human herpes virus 6, Virus-HHV6, Human B-Lymphotropic Viruses, hhv-6, HHV6, Herpesvirus 6, Human, Human B-Lymphotropic Virus, Human Herpesvirus 6, human herpesvirus type 6 HHV-6, Exanthem subitum virus, hhv6, human herpes virus 6, human herpesvirus 6, HBLV, B-Lymphotropic Viruses, Human, Roseola virus, Roseola infantum virus, B-Lymphotropic Virus, Human, Human herpesvirus-6, Human betaherpesvirus 6, Human herpesvirus 6, Herpesvirus type 6, human herpes 6 virus, HHV6 - Human herpes virus 6, human B lymphotropic virus, roseola virus, herpes simplex virus type 6, herpesvirus 6, human, Human betaherpesvirus 6s, Human B Lymphotropic Virus, 6 herpes human virus, HHV 6	T005	Virus	1.0
vDfHfR3M7z	Human Metapneumovirus	Human Metapneumovirus	ORGANISM	C1258014	Human Metapneumovirus	A species of nonsegmented, negative-strand ssRNA viruses in the family Paramyxoviridae. Infections with human metapneumovirus can cause upper and lower respiratory tract infections in patients of all ages. This virus is second only to respiratory syncytial virus as the most commonly identified cause of pediatric lower respiratory illness.	Metapneumovirus, Human, Metapneumoviruses, Human, HMPV (human metapneumovirus), Human Metapneumoviruses, human metapneumovirus, Human metapneumovirus (organism), Human Metapneumovirus, HMPV, hMPV, Human metapneumovirus	T005	Virus	1.0
BpYMMnmez5	Human Papillomavirus (Hpv)	Human Papillomavirus	ORGANISM	C0021344	human papillomavirus	A large group of viruses that cause HUMAN PAPILLOMAVIRUS INFECTION, e.g., GENITAL WARTS and cancer of the CERVIX; VAGINA; VULVA; ANUS; or OROPHARYNX. Most common clinically important human papilloma viruses are taxonomically members of ALPHAPAPILLOMAVIRUS and GAMMAPAPILLOMAVIRUS.	Verruca vulgaris virus, Human papillomavirus (organism), Papilloma Virus, Human, Human Papilloma Virus, Human Papilloma Viruses, Human Papillomaviruses, HPV, Human Papillomavirus Viruses, Human papilloma virus, Human papillomavirus group, NOS, human papilloma viruses, human papillomavirus, wart virus, human papillomaviruses, Virus, Human Papilloma, HPV, human papillomas virus, Human Papillomaviruses, Human Papillomavirus, HPV, PAPILLOMAVIRUS HUMAN, Human papillomavirus group, HPV Human Papillomaviruses, virus wart, Wart virus, HPV - human papillomavirus, human papillomavirus HPV, HUMAN PAPILLOMAVIRUS, Virus, Human Papillomavirus, Condyloma virus, Warts virus, hpv human papillomavirus, Human Papillomavirus Virus, Papillomavirus Virus, Human, human papilloma viru, warts virus, human papilloma virus, HPV Human Papillomavirus, Human papillomavirus, NOS, human papillomavirus (HPV), hpvs, Human Papillomavirus, virus warts, Human papillomavirus, HPV, Human Papillomavirus Viruses	T005	Virus	1.0
SGuvzk9ASZ	Human Papillomavirus (Hpv) Organism-Specific therapy	Human Papillomavirus	ORGANISM	C0021344	human papillomavirus	A large group of viruses that cause HUMAN PAPILLOMAVIRUS INFECTION, e.g., GENITAL WARTS and cancer of the CERVIX; VAGINA; VULVA; ANUS; or OROPHARYNX. Most common clinically important human papilloma viruses are taxonomically members of ALPHAPAPILLOMAVIRUS and GAMMAPAPILLOMAVIRUS.	Verruca vulgaris virus, Human papillomavirus (organism), Papilloma Virus, Human, Human Papilloma Virus, Human Papilloma Viruses, Human Papillomaviruses, HPV, Human Papillomavirus Viruses, Human papilloma virus, Human papillomavirus group, NOS, human papilloma viruses, human papillomavirus, wart virus, human papillomaviruses, Virus, Human Papilloma, HPV, human papillomas virus, Human Papillomaviruses, Human Papillomavirus, HPV, PAPILLOMAVIRUS HUMAN, Human papillomavirus group, HPV Human Papillomaviruses, virus wart, Wart virus, HPV - human papillomavirus, human papillomavirus HPV, HUMAN PAPILLOMAVIRUS, Virus, Human Papillomavirus, Condyloma virus, Warts virus, hpv human papillomavirus, Human Papillomavirus Virus, Papillomavirus Virus, Human, human papilloma viru, warts virus, human papilloma virus, HPV Human Papillomavirus, Human papillomavirus, NOS, human papillomavirus (HPV), hpvs, Human Papillomavirus, virus warts, Human papillomavirus, HPV, Human Papillomavirus Viruses	T005	Virus	1.0
Q9aVkyasvd	Human Parainfluenza viruses (Hpiv) and other Parainfluenza viruses	Human Parainfluenza viruses	ORGANISM	C1319861	Human parainfluenza viruses	A non-taxonomic group of paramyxoviruses that are cause of respiratory tract infections in humans. Infection is most common in infants and young children and symptoms may include fever, runny nose, and cough. Infection is usually self-limiting but can also cause more severe illness, such as croup or pneumonia.	Human Parainfluenza Virus, Human parainfluenza viruses (organism), HPIV	T005	Virus	1.0
Q9aVkyasvd	Human Parainfluenza viruses (Hpiv) and other Parainfluenza viruses	Parainfluenza viruses	ORGANISM	C0030393	Parainfluenza virus	A non-taxanomic group of paramyxoviruses (genus Respirovirus and Rubulavirus) that are a frequent cause of infections of the lower respiratory tract.	Parainfluenza virus, parainfluenza virus, Parainfluenza Virus, Parainfluenza virus, NOS, Para-influenza viruses	T005	Virus	0.925
PeWNb5qttF	Human T-Cell Lymphotropic viruses (Htlv)	Human T-Cell Lymphotropic viruses	ORGANISM	C0086427	T-Cell Leukemia Viruses, Human		HTLV - human T-lymphotropic virus, HTLV Viruses, human T lymphotropic virus, Leukemia Viruses, Human T-Cell, Human T Cell Leukemia Viruses, Human T-cell lymphotropic virus, HTLV (Viruses), Human T-lymphotropic virus (organism), human T-cell leukemia virus (HTLV), Human T-Cell Leukemia-Lymphoma Viruses, human t lymphotropic virus, Human T-cell leukemia virus, htlv, human T cell leukemia virus, Human T-cell leukaemia virus, human t-lymphotropic virus, HTLV, Human T-Cell Leukemia Viruses, Leukemia Viruses, Human T Cell, T Cell Leukemia Viruses, Human, Human T Cell Leukemia Lymphoma Viruses, Human T-lymphotropic virus	T005	Virus	0.948
jwCQ3JuSXd	Intracranial Epidural Abscess	Intracranial Epidural Abscess	CANCER	C0238075	Cranial Epidural Abscess		Intracranial Epidural Abscess, Epidural intracranial abscess, Abscess of brain, extradural, Epidural Abscess, Cranial, Abscess, Cranial Epidural, Abscess, Intracranial Epidural, Intracranial Extradural Abscesses, PACHYMENINGITIS EXTERNA, Abscesses, Intracranial Extradural, Extradural Abscess, Intracranial, Cranial Extradural Abscess, CRANIAL EPIDURAL ABSCESS, Abscess, Cranial Extradural, Extradural Abscesses, Intracranial, Abscess, Intracranial Extradural, Epidural Abscess, Intracranial, Epidural intracranial abscess (disorder), Abscess of brain, epidural, Extradural intracranial abscess, EMPYEMA, EXTRADURAL, Intracranial Extradural Abscess	T047	Disease or Syndrome	1.0
EsmW9jA8W7	Klebsiella infections	Klebsiella	SIMPLE_CHEMICAL	C0022727	Klebsiella	A genus of gram-negative, facultatively anaerobic, rod-shaped bacteria whose organisms arrange singly, in pairs, or short chains. This genus is commonly found in the intestinal tract and is an opportunistic pathogen that can give rise to bacteremia, pneumonia, urinary tract and several other types of human infection.	Genus Calymmatobacterium, klebsiella, Klebsiella, NOS, Hyalococcus, KLEBSIELLA, Klebsiella species, Genus Klebsiella, Donovania, Klebsiella, Calymmatobacterium, Genus Klebsiella (organism)	T007	Bacterium	1.0
