InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
MkXZfu6HrJ	Herpes Labialis	Herpes Labialis	ORGANISM	C0019345	Herpes Labialis	Herpes simplex, caused by type 1 virus, primarily spread by oral secretions and usually occurring as a concomitant of fever. It may also develop in the absence of fever or prior illness. It commonly involves the facial region, especially the lips and the nares. (Dorland, 27th ed.)	Cold Sores, lip cold sore, herpes lip, Cold sores, Cold Sore, Blister, Fever, Fever blister, Herpes Simplex, Labial, Labial Herpes Simplex, Herpes labialis (disorder), Fever Blisters, Blisters, Fever, lip herpes, Herpes simplex labialis, fever sores, herpes lips, FEVER SORE, cold sore, cold sores, Herpes labialis, Fever Blister, fever blister, COLD SORE, herpes labialis, lip cold sores, herpes febrilis, FEVER BLISTER, Sores, Cold, fever sore, herpes on lip, Cold sore, HERPES LABIALIS, fever blisters, herpes simplex labialis, Sore, Cold	T047	Disease or Syndrome	1.0
7zjt434Tkv	Hepatitis B virus infection	Hepatitis B virus	ORGANISM	C0019169	hepatitis B virus	The type species of the genus ORTHOHEPADNAVIRUS which causes human HEPATITIS B and is also apparently a causal agent in human HEPATOCELLULAR CARCINOMA. The Dane particle is an intact hepatitis virion, named after its discoverer. Non-infectious spherical and tubular particles are also seen in the serum.	Human hepatitis B virus, Hepatitis B virus, Hepatitis B Virus, Hepatitis B viruses, Hepatitis B virus (organism), hepatitis B virus, HBV, HBV - Hepatitis B virus, HBV, Hepatitis associated virus, hepatitis B virus (HBV), viruses, Hepatitis B, hepatitis B virus HBV, Hepatitis Virus, Homologous Serum, hepatitis B virus, Virus-Hepatitis B, Serum hepatitis virus, human hepatitis B virus HBV, B virus, Hepatitis, MS-2 virus, HEPATITIS B VIRUS, human hepatitis B virus, hbv hepatitis b virus	T005	Virus	1.0
Ja8MuebQKY	Central nervous system aids Arteritis	Central nervous system	ANATOMICAL_SYSTEM	C3540014	CENTRAL NERVOUS SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS		CENTRAL NERVOUS SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS, CENTRAL NERVOUS SYSTEM	T130	Indicator, Reagent, or Diagnostic Aid	1.0
7e2EgEaBa8	Ophthalmic herpes Zoster	herpes Zoster	ORGANISM	C0019360	Herpes zoster disease	An acute infectious, usually self-limited, disease believed to represent activation of latent varicella-zoster virus (HERPESVIRUS 3, HUMAN) in those who have been rendered partially immune after a previous attack of CHICKENPOX. It involves the SENSORY GANGLIA and their areas of innervation and is characterized by severe neuralgic pain along the distribution of the affected nerve and crops of clustered vesicles over the area. (From Dorland, 27th ed)	Herpes zoster, herpes zoster infection, Herpes zoster infection, zona, Shingles, SHINGLES, zonas, Herpes zoster NOS, Shingles (Disease), Herpes Zoster, Herpes zoster, NOS, Herpes zoster (disorder), herpes zona, HERPES ZOSTER, Zona, ZONA, Zoster, zoster, herpes zoster, shingles	T047	Disease or Syndrome	1.0
gC7ogHYZcw	Cytomegalovirus infection	Cytomegalovirus	ORGANISM	C0010825	Cytomegalovirus	A genus of the family HERPESVIRIDAE, subfamily BETAHERPESVIRINAE, infecting the salivary glands, liver, spleen, lungs, eyes, and other organs, in which they produce characteristically enlarged cells with intranuclear inclusions. Infection with Cytomegalovirus is also seen as an opportunistic infection in AIDS.	Salivary Gland Virus, cytomegalovirus, Cytomegaloviruses, Cytomegalovirus, NOS, salivary gland viruses, Genus Cytomegalovirus (organism), Salivary Gland Viruses, cytomegalovirus group, Cytomegalovirus species, cmv cytomegalovirus, Genus Cytomegalovirus, Salivary gland virus, NOS, Salivary gland virus, Virus, Salivary Gland, Cytomegalovirus, Viruses, Salivary Gland, Cytomegalovirus group, NOS, cytomegalovirus (CMV), salivary gland virus, CMV	T005	Virus	1.0
9EcAn6PV2g	Placental Hemangioma	Placental Hemangioma	CANCER	C0677608	Chorioangioma	A hemangioma arising from the fetal blood vessels in the placental villi.	Chorioangioma (disorder), Chorangioma of the Placenta, Placental Angioma, Hemangioma of the Placenta, Hemangioma of Placenta, Chorangiomas, Placental Hemangioma, placental chorioangioma, Angioma of Placenta, Placental hamartoma, Chorangioma, chorioangioma, Chorioangioma, Chorioangiomas, chorioangiomas, Chorangioma Placentae, Chorangioma (morphologic abnormality), Angioma of the Placenta	T191	Neoplastic Process	1.0
d7PXkYcivt	Hantavirus hemorrhagic fever with renal syndrome	renal	CANCER	C0022646	Kidney	Body organ that filters blood for the secretion of URINE and that regulates ion concentrations.	kidneys, Kidney structure (body structure), Kidneys, kidney, renal, Reno-, Kidney structure, Kidney, NOS, KIDNEYS, Renal structure, Abdomen>Kidney, ren(o)-, Renal, Kidney, kidney structure, Urinary System, Kidney, nephr(o)-, Ren, Ren (Nephros), Nephros	T023	Body Part, Organ, or Organ Component	1.0
B5LVUAf2WZ	Allergic Bronchopulmonary Aspergillosis	Bronchopulmonary	ORGAN	C1305372	Hilar lymph node	A lymph node located in the hilum of the lung.	10 R+L thoracic, Bronchopulmonary lymph nodes set, Station 10 N1 lymph node, Hilar lymph node group (body structure), Nodi bronchopulmonales, Hilar lymph node group, Structure of hilar lymph node, Lymph node of AJCC Station 10, Bronchopulmonary node, Bronchopulmonary lymph node group, Bronchopulmonary lymph node, Bronchopulmonary nodes, hilar lymph node, Set of bronchopulmonary lymph nodes, hilar lymph nodes, Bronchopulmonary lymph nodes, Hilar Lymph Node, Structure of hilar lymph node (body structure), Nodi lymphoidei bronchopulmonales, Set of all bronchopulmonary lymph nodes, Station 10 lymph node, Pulmonary Hilar Lymph Node, Hilar lymph nodes, Bronchopulmonary lymph node group (body structure), Set of hilar lymph nodes, Hilar lymph node	T023	Body Part, Organ, or Organ Component	0.905
ysbknjNDCV	Skin disease caused by bacterial infection	Skin	ORGAN	C0444099	Skin Specimen		Skin sample, Skin specimen, Skin, Tissue specimen from skin, Specimen from skin, Skin (tissue) specimen (specimen), Skin (tissue) specimen, Specimen from skin (specimen)	T031	Body Substance	1.0
VMo7b4ZMY5	Retroperitoneal infection	Retroperitoneal	CANCER	C0035359	Retroperitoneal Space	An area occupying the most posterior aspect of the ABDOMINAL CAVITY. It is bounded laterally by the borders of the quadratus lumborum muscles and extends from the DIAPHRAGM to the brim of the true PELVIS, where it continues as the pelvic extraperitoneal space.	Retroperitoneal space, NOS, Retroperitoneal (qualifier value), RETROPERITONEUM, Spatium retroperitoneale, Retroperitoneum, NOS, Retroperitoneal compartment structure, retroperitoneal structures, Retroperitoneal Space, Retroperitoneal space, back of the abdomen cavity, Retroperitoneal compartment structure (body structure), Retroperitoneal compartment, Retroperitoneum, Structure of retroperitoneal space, Retroperitoneal Cavity, Space, Retroperitoneal, retroperitoneal space, Retroperitoneal Spaces, Structure of retroperitoneal space (body structure), Spaces, Retroperitoneal, Retroperitoneal, retroperitoneum	T030	Body Space or Junction	1.0
thErv2VeKb	Molluscum Contagiosum	Molluscum Contagiosum	CANCER	C0026393	Molluscum Contagiosum	A common, benign, usually self-limited viral infection of the skin and occasionally the conjunctivae by a poxvirus (MOLLUSCUM CONTAGIOSUM VIRUS). (Dorland, 27th ed)	Infection caused by Molluscum contagiosum (disorder), molluscum contagious, WATER WART, Molluscum contagiosum, molluscum contagiosum, Infection caused by Molluscum contagiosum, mollusca contagiosum, MOLLUSCUM EPITHELIALE, Mollusca contagiosa, Molluscum Contagiosum Virus Infection, Molluscum contagiosum infection, MOLLUSCUM CONTAGIOSUM, water wart, contagiosum molluscum, warts water, Molluscum verrucosum, mollusca contagiosa, Molluscum Contagiosum	T047	Disease or Syndrome	1.0
MZ4fm5t6v3	Herpes Simplex virus Keratitis	Herpes Simplex virus	ORGANISM	C0206558	Simplexvirus	A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.	Genus Simplexvirus, SIMPLEXVIRUS, HSV - Herpes simplex virus, herpes virus simplex, Herpes Labialis Virus, Herpes Simplex Viruses, Simplexvirus species, Herpesvirus hominis, Herpes simplex virus, Herpes Simplex Virus, HSV, Herpesvirus, Virus, Herpes Labialis, Labialis Viruses, Herpes, hsv, Herpesvirus labialis, Herpesvirus Homini, Labialis Virus, Herpes, Herpes Labialis Viruses, herpes simplex viruses, Simplexvirus, Herpesvirus facialis, Viruses, Herpes Labialis, Genus Simplexvirus (organism), Hominis, Herpesvirus, Herpesvirus, NOS, herpes simplex virus, simplexvirus, herpesvirus, Simplexviruses, labialis herpes virus, Homini, Herpesvirus, simplex virus herpes, Herpesvirus Hominis, Simplexvirus, NOS	T005	Virus	1.0
qCSDKcHfhs	Flaviviridae infectious disease	Flaviviridae	ORGANISM	C0206510	Flaviviridae	A family of RNA viruses, many of which cause disease in humans and domestic animals. There are three genera FLAVIVIRUS; PESTIVIRUS; and HEPACIVIRUS, as well as several unassigned species.	Family Flaviviridae (organism), Flavivirus (arbovirus group B), Flaviviridae, flaviviridae, Family Flaviviridae	T005	Virus	1.0
QXhBSEHz4n	Granuloma Inguinale	Granuloma	PATHOLOGICAL_FORMATION	C0018188	Granuloma	A relatively small nodular inflammatory lesion containing grouped mononuclear phagocytes, caused by infectious and noninfectious agents.	Granulomas, Granuloma, NOS, granulomas, Granuloma, GRANULOMAS, GRANULOMATOUS LESION, epithelioid granulomas, GRANULOMA, granuloma, Epitheloid granuloma, Epithelioid granuloma, Granulomatous Lesion, Granuloma (morphologic abnormality), Granulomata, Histiocytic granuloma	T046	Pathologic Function	1.0
MvJmhDcYaX	Epidural Abscess	Epidural Abscess	ORGANISM_SUBDIVISION	C0270629	Epidural Abscess	Circumscribed collections of suppurative material occurring in the spinal or intracranial EPIDURAL SPACE. The majority of epidural abscesses occur in the spinal canal and are associated with OSTEOMYELITIS of a vertebral body; ANALGESIA, EPIDURAL; and other conditions. Clinical manifestations include local and radicular pain, weakness, sensory loss, URINARY INCONTINENCE, and FECAL INCONTINENCE. Cranial epidural abscesses are usually associated with OSTEOMYELITIS of a cranial bone, SINUSITIS, or OTITIS MEDIA. (From Adams et al., Principles of Neurology, 6th ed, p710 and pp1240-1; J Neurol Neurosurg Psychiatry 1998 Aug;65(2):209-12)	Abscess, Extradural, Epidural abscess (disorder), abscesses epidural, Epidural abscess, Epidural Abscess, Extradural abscess, Abscess, Epidural, Extradural Abscess, epidural abscess	T047	Disease or Syndrome	1.0
reZ3zWiapQ	Coxsackievirus infectious disease	Coxsackievirus	ORGANISM	C0010247	Coxsackie Viruses	Heterogeneous serotypes of various species in the genus ENTEROVIRUS, found in association with various diseases in man and other animals. The specific coxsackieviruses are distributed among the species HUMAN ENTEROVIRUS A; HUMAN ENTEROVIRUS B; and HUMAN ENTEROVIRUS C. The name is derived from a village in New York State where the virus was first identified.	Coxsackievirus, virus coxsackie, Coxsackie virus, Coxsackieviruses, coxsackievirus, Coxsackie Viruses, coxsackie virus, coxsackieviruses, coxsackie viruses	T005	Virus	1.0
8g6M7XoXUP	Human African Trypanosomiasis	Human	ORGANISM	C0086418	Homo sapiens	Members of the species Homo sapiens.	Human - origin (qualifier value), Human, General, human, Homo sapiens, Modern Man, Homo sapiens (organism), Man, Human - origin, Man (Taxonomy), Humans, FAMILY OF MAN, Human, humans, Man, Modern, Man and woman, homo sapiens, man	T016	Human	1.0
LH552FzZEW	Flavivirus infections	Flavivirus	ORGANISM	C0016215	Flavivirus	A genus of FLAVIVIRIDAE containing several subgroups and many species. Most are arboviruses transmitted by mosquitoes or ticks. The type species is YELLOW FEVER VIRUS.	flaviviruses, Arbovirus group B virus, Arbovirus, Group B, Flavivirus, NOS, Arboviruses Group B, Arboviruses, Group B, Genus Flavivirus, Arbovirus group B, Flaviviruses, arbovirus group B, Arbovirus, group B, Group B Arbovirus, Flavivirus, Group B Arboviruses, Arboviruses - Group B, flavivirus, Arbovirus group B, NOS, Genus Flavivirus (organism), FLAVIVIRUS	T005	Virus	1.0
34WX6eNkdX	Pneumocystis infectious disease	Pneumocystis infectious disease	CANCER	C0851886	Pneumocystis Infections	Infections with species in the genus PNEUMOCYSTIS, a fungus causing interstitial plasma cell pneumonia (PNEUMONIA, PNEUMOCYSTIS) and other infections in humans and other MAMMALS. Immunocompromised patients, especially those with AIDS, are particularly susceptible to these infections. Extrapulmonary sites are rare but seen occasionally.	PNEUMOCYSTIS CARINII INFECTION, Pneumocystis Infection, Pneumocystis carinii Infections, Infection by Pneumocystis carinii, Pneumocystis Infections, Infection, Pneumocystis	T047	Disease or Syndrome	0.848
Wqi4cDpCkf	Haemophilus Influenzae Meningitis	Haemophilus Influenzae	ORGANISM	C0018483	Haemophilus influenzae	A species of HAEMOPHILUS found on the mucous membranes of humans and a variety of animals. The species is further divided into biotypes I through VIII.	hemophilus influenzae, HAEMOPHILUS INFLUENZAE, H-Flu, Mycobacterium influenzae, Bacterium influenzae, Pfeiffer's bacillus, H. influenzae, Haemophilus meningitidis, Influenza-bacillus, h influenzae, Haemophilus influenzae (organism), haemophilus influenzae, Haemophilus influenza, Coccobacillus pfeifferi, Haemophilus influenzae, Hemophilus influenzae, h. influenzae	T007	Bacterium	1.0
LMNu7LY87j	Cerebral Toxoplasmosis	Cerebral	TISSUE	C0006104	Brain	The part of CENTRAL NERVOUS SYSTEM that is contained within the skull (CRANIUM). Arising from the NEURAL TUBE, the embryonic brain is comprised of three major parts including PROSENCEPHALON (the forebrain); MESENCEPHALON (the midbrain); and RHOMBENCEPHALON (the hindbrain). The developed brain consists of CEREBRUM; CEREBELLUM; and other structures in the BRAIN STEM.	Brain structure (body structure), brain, brain structure, Brain, NOS, encephalon, Brain structure, cerebral, brains, Brain, Cerebral, Encephalon	T023	Body Part, Organ, or Organ Component	1.0
wJ5ELzyVoj	Laryngeal tuberculosis	Laryngeal	PATHOLOGICAL_FORMATION	C0023078	Larynx	A tubular organ of VOICE production. It is located in the anterior neck, superior to the TRACHEA and inferior to the tongue and HYOID BONE.	Laryngeal structure, Laryngeal structure (body structure), Head+Neck>Larynx, Laryngo-, Larynx, Laryngeal (qualifier value), Larynx structure, Larynx, NOS, larynx, Head and Neck, Larynx, Laryngeal, voice box, voicebox	T023	Body Part, Organ, or Organ Component	1.0
pajtMQZBH8	Cowpox	Cowpox	ORGANISM	C0010232	Cowpox	A mild, eruptive skin disease of milk cows caused by COWPOX VIRUS, with lesions occurring principally on the udder and teats. Human infection may occur while milking an infected animal.	yaba, Pox, Cow, Cowpox, cow pox, Cow Pox, COWPOX, Cowpox (disorder), cowpox	T047	Disease or Syndrome	1.0
cYXqnb8cNr	Herpes Zoster	Herpes Zoster	ORGANISM	C0019360	Herpes zoster disease	An acute infectious, usually self-limited, disease believed to represent activation of latent varicella-zoster virus (HERPESVIRUS 3, HUMAN) in those who have been rendered partially immune after a previous attack of CHICKENPOX. It involves the SENSORY GANGLIA and their areas of innervation and is characterized by severe neuralgic pain along the distribution of the affected nerve and crops of clustered vesicles over the area. (From Dorland, 27th ed)	Herpes zoster, herpes zoster infection, Herpes zoster infection, zona, Shingles, SHINGLES, zonas, Herpes zoster NOS, Shingles (Disease), Herpes Zoster, Herpes zoster, NOS, Herpes zoster (disorder), herpes zona, HERPES ZOSTER, Zona, ZONA, Zoster, zoster, herpes zoster, shingles	T047	Disease or Syndrome	1.0
Aj2bdjkdL5	Cytomegalovirus virus reactivation	Cytomegalovirus virus	ORGANISM	C0010825	Cytomegalovirus	A genus of the family HERPESVIRIDAE, subfamily BETAHERPESVIRINAE, infecting the salivary glands, liver, spleen, lungs, eyes, and other organs, in which they produce characteristically enlarged cells with intranuclear inclusions. Infection with Cytomegalovirus is also seen as an opportunistic infection in AIDS.	Salivary Gland Virus, cytomegalovirus, Cytomegaloviruses, Cytomegalovirus, NOS, salivary gland viruses, Genus Cytomegalovirus (organism), Salivary Gland Viruses, cytomegalovirus group, Cytomegalovirus species, cmv cytomegalovirus, Genus Cytomegalovirus, Salivary gland virus, NOS, Salivary gland virus, Virus, Salivary Gland, Cytomegalovirus, Viruses, Salivary Gland, Cytomegalovirus group, NOS, cytomegalovirus (CMV), salivary gland virus, CMV	T005	Virus	0.937
mNSCXyaLRu	Arenavirus hemorrhagic fever	Arenavirus	ORGANISM	C0206497	Arenavirus	The only genus in the family ARENAVIRIDAE. It contains two groups ARENAVIRUSES, OLD WORLD and ARENAVIRUSES, NEW WORLD, which are distinguished by antigenic relationships and geographic distribution.	LCM virus group, arenavirus, Genus Arenavirus (organism), LCM group virus, Arenavirus, NOS, LCM virus group, NOS, Genus Arenavirus, arenaviruses, Arenaviruses, Arenavirus, ARENAVIRUS	T005	Virus	1.0
JenMKvvpso	Vulvovaginal Candidiasis	Vulvovaginal	PATHOLOGICAL_FORMATION	C0042997	vulvovaginal		vulvo-vaginal, Vulvovaginal, Vulvo-vaginal	T029	Body Location or Region	1.0
VzZYdD2Pf3	Staphylococcal Toxemia	Staphylococcal Toxemia	ORGANISM	C0854511	Staphylococcal toxemia			T047	Disease or Syndrome	1.0
gaHS77Hyan	Meningeal tuberculosis	Meningeal	PATHOLOGICAL_FORMATION	C0521400	Meningeal		meningeal, Meningeal	T082	Spatial Concept	1.0
Yajgkdtbt8	Enterovirus infectious disease	Enterovirus infectious disease	ORGANISM	C0014378	Enterovirus Infections	Diseases caused by ENTEROVIRUS.	Infections, Enterovirus, Enteroviral infection, Enterovirus infection, enteroviral infection, Disease caused by Enterovirus (disorder), Disease due to Enterovirus, NOS, Enterovirus, Enterovirus Infection, enterovirus infections, enteroviral infections, Infection, Enterovirus, Enteroviral infections, Disease due to Enterovirus, Disease caused by Enterovirus, enterovirus infection, Enterovirus Infections, Enterovirus diseases, DISEASES DUE TO ENTEROVIRUS, Enterovirus infection, NOS	T047	Disease or Syndrome	0.809
qEfeBJB5qh	Viral eye infection	eye	ORGAN	C0015392	Eye	The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.	eyeball, Ocular, Bulbus oculi, Ophthalmology and Optometry, Ocular structure, Eyes, Eye, globe, Optic, Structure of eye proper (body structure), eyeballs, Eyeball structure, eyes, eye, Eyeball, ocular, EYE, Eye structure, Structure of eye proper, Ophthalmic, ?Eye, Eye, NOS, Oculus	T023	Body Part, Organ, or Organ Component	1.0
rqvSoG3vAq	Borna disease	Borna disease	ORGANISM	C0006023	Borna Disease	An encephalomyelitis of horses, sheep and cattle caused by BORNA DISEASE VIRUS.	Borna disease, Near eastern equine encephalomyelitis	T047	Disease or Syndrome	1.0
rEbVUVehNq	Parasitic Intestinal disease	Parasitic Intestinal	ORGAN	C0021832	Intestinal Diseases, Parasitic	Infections of the INTESTINES with PARASITES, commonly involving PARASITIC WORMS. Infections with roundworms (NEMATODE INFECTIONS) and tapeworms (CESTODE INFECTIONS) are also known as HELMINTHIASIS.	gastrointestinal parasites, Intestinal parasitism (disorder), parasites intestinal, intestinal parasite, parasitic intestinal infection, intestinal parasitic diseases, Diseases, Parasitic Intestinal, intestinal parasitism, Intestinal parasitism, NOS, infections intestinal parasitic, parasitic gastrointestinal disorder, Parasitic Intestinal Disease, intestinal parasites, Disease, Parasitic Intestinal, Intestinal parasitism, INTESTINAL PARASITE, Intestinal Disease, Parasitic, Intestinal parasitism, unspecified, parasite gastrointestinal, intestinal parasitic infection, gastrointestinal parasite, Parasitic Intestinal Diseases	T047	Disease or Syndrome	0.866
znFAYbUhzH	Newcastle disease	Newcastle disease	ORGANISM	C0027983	Newcastle Disease	An acute febrile, contagious, viral disease of birds caused by an AVULAVIRUS called NEWCASTLE DISEASE VIRUS. It is characterized by respiratory and nervous symptoms in fowl and is transmissible to man causing a severe, but transient conjunctivitis.	Newcastle disease (disorder), Disease, Newcastle, Newcastle Disease, Newcastle disease, newcastle disease, Avian pneumoencephalitis, NEWCASTLE DISEASE	T047	Disease or Syndrome	1.0
RVrBzaxg6F	Escherichia coli Meningitis	Escherichia coli	ORGANISM	C0014834	Escherichia coli	A species of gram-negative, facultatively anaerobic, rod-shaped bacteria (GRAM-NEGATIVE FACULTATIVELY ANAEROBIC RODS) commonly found in the lower part of the intestine of warm-blooded animals. It is usually nonpathogenic, but some strains are known to produce DIARRHEA and pyogenic infections. Pathogenic strains (virotypes) are classified by their specific pathogenic mechanisms such as toxins (ENTEROTOXIGENIC ESCHERICHIA COLI), etc.	escherichia coli, e coli, ESCHERICHIA COLI, E.COLI, Bacterium coli commune, Enterococcus coli, Bacillus coli, E. coli, escherichia coli (E coli), Escherichia coli (organism), Bacterium coli, Escherichia/Shigella coli, EC - Escherichia coli, E coli, escherichia coli (E coli) bacteria, Escherichia coli	T007	Bacterium	1.0
pZwLPWedeS	Chlamydophila infectious disease	Chlamydophila infectious disease	ORGANISM	C0887976	Chlamydophila Infections	Infections with bacteria of the genus CHLAMYDOPHILA.	Chlamydophila Infection, Infection, Chlamydophila, Chlamydophila infections	T047	Disease or Syndrome	0.858
9fMBfMCjwy	Borrelia infectious disease	Borrelia infectious disease	ORGANISM	C0006035	Borrelia Infections	Infections with bacteria of the genus BORRELIA.	Infections, Borrelia, Borrelia Infection, borreliosis, Borreliosis, NOS, Borrelia Infections, Borreliosis (disorder), Borreliosis, Infection, Borrelia	T047	Disease or Syndrome	0.799
p6qzY6Z62o	Buruli ulcer disease	Buruli ulcer disease	CANCER	C0085568	Buruli Ulcer	A lesion in the skin and subcutaneous tissues due to infections by MYCOBACTERIUM ULCERANS. It was first reported in Uganda, Africa.	Infection, Mycobacterium ulcerans, Disease, Buruli Ulcer, Mycobacterium ulcerans infection, Mycobacterium ulcerans Infections, Buruli ulcer (disorder), Ulcer, Buruli, SEARL ULCER, Buruli Ulcer, Buruli Ulcer Diseases, Skin infection by Mycobacterium ulcerans, Buruli Ulcer Disease, Cutaneous mycobacterium ulcerans infection, Buruli ulcer, Ulcer Disease, Buruli, Ulcer Diseases, Buruli, Diseases, Buruli Ulcer, Mycobacterium ulcerans Infection, Searles's ulcer, MYCOBACTERIUM ULCERANS INFECTION, Infection due to Mycobacterium ulcerans, BURULI ULCER, buruli ulcer, Infections, Mycobacterium ulcerans	T047	Disease or Syndrome	1.0
Pz86C7nCQo	Human Papilloma virus infection	Human Papilloma virus	ORGANISM	C0021344	human papillomavirus	A large group of viruses that cause HUMAN PAPILLOMAVIRUS INFECTION, e.g., GENITAL WARTS and cancer of the CERVIX; VAGINA; VULVA; ANUS; or OROPHARYNX. Most common clinically important human papilloma viruses are taxonomically members of ALPHAPAPILLOMAVIRUS and GAMMAPAPILLOMAVIRUS.	Verruca vulgaris virus, Human papillomavirus (organism), Papilloma Virus, Human, Human Papilloma Virus, Human Papilloma Viruses, Human Papillomaviruses, HPV, Human Papillomavirus Viruses, Human papilloma virus, Human papillomavirus group, NOS, human papilloma viruses, human papillomavirus, wart virus, human papillomaviruses, Virus, Human Papilloma, HPV, human papillomas virus, Human Papillomaviruses, Human Papillomavirus, HPV, PAPILLOMAVIRUS HUMAN, Human papillomavirus group, HPV Human Papillomaviruses, virus wart, Wart virus, HPV - human papillomavirus, human papillomavirus HPV, HUMAN PAPILLOMAVIRUS, Virus, Human Papillomavirus, Condyloma virus, Warts virus, hpv human papillomavirus, Human Papillomavirus Virus, Papillomavirus Virus, Human, human papilloma viru, warts virus, human papilloma virus, HPV Human Papillomavirus, Human papillomavirus, NOS, human papillomavirus (HPV), hpvs, Human Papillomavirus, virus warts, Human papillomavirus, HPV, Human Papillomavirus Viruses	T005	Virus	1.0
fhTCSxJEg5	Eastern Equine encephalitis	Equine encephalitis	ORGANISM	C0014074	Encephalomyelitis, Equine	A group of ALPHAVIRUS INFECTIONS which affect horses and man, transmitted via the bites of mosquitoes. Disorders in this category are endemic to regions of South America and North America. In humans, clinical manifestations vary with the type of infection, and range from a mild influenza-like syndrome to a fulminant encephalitis. (From Joynt, Clinical Neurology, 1996, Ch26, pp8-10)	equine encephalomyelitis, equine encephalitis, Equine Encephalomyelitis Viral Infections, Encephalitis, Equine, Infections, Equine Encephalomyelitis Virus, Equine encephalomyelitis, Equine Encephalomyelitis, Equine Encephalomyelitis Virus Infections, Equine Encephalitis	T047	Disease or Syndrome	1.0
yFfo2y8nie	Poliovirus infection	Poliovirus	ORGANISM	C0206435	poliovirus	A species of ENTEROVIRUS which is the causal agent of POLIOMYELITIS in humans. Three serotypes (strains) exist. Transmission is by the fecal-oral route, pharyngeal secretions, or mechanical vector (flies). Vaccines with both inactivated and live attenuated virus have proven effective in immunizing against the infection.	Polioviruses, Human poliovirus, enterovirus polio, Poliovirus, polio virus, poliomyelitis virus, Human poliovirus (organism), Polio virus, POLIOVIRUS, Human poliovirus, NOS, Polio Virus, poliovirus, Enterovirus polio	T005	Virus	1.0
JmYSHWDngX	Bacterial urinary tract infection	urinary tract	ORGANISM_SUBDIVISION	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
TUXNGtrUar	Adenoviridae infections	Adenoviridae	ORGANISM	C0001483	Adenoviruses	A family of non-enveloped viruses infecting mammals (MASTADENOVIRUS) and birds (AVIADENOVIRUS) or both (ATADENOVIRUS). Infections may be asymptomatic or result in a variety of diseases.	Family Adenoviridae (organism), ADENOVIRUS GROUP, ADENOVIRUS, adenoviruses, Adenoviruses, adenovirus, Adenovirus, NOS, adenoviridae, ADV, Adenoviridae, Adenovirus, Adenovirus group, NOS, Adenoviral, Adenovirus group, Family Adenoviridae, adenoviral	T005	Virus	1.0
daRJPZMo2D	Lentivirus infections	Lentivirus	ORGANISM	C0079679	Genus: Lentivirus group	A genus of the family RETROVIRIDAE consisting of non-oncogenic retroviruses that produce multi-organ diseases characterized by long incubation periods and persistent infection. Lentiviruses are unique in that they contain open reading frames (ORFs) between the pol and env genes and in the 3' env region. Five serogroups are recognized, reflecting the mammalian hosts with which they are associated. HIV-1 is the type species.	Genus Lentivirus, lentiviruses, Lentiviruses, Genus Lentivirus (organism), Lentivirus, lentivirus	T005	Virus	1.0
ACABKScuMh	Lymph Node tuberculosis	Lymph Node	MULTI_TISSUE_STRUCTURE	C0024204	lymph nodes	They are oval or bean shaped bodies (1 - 30 mm in diameter) located along the lymphatic system.	Lymph node, lymphs node, Nodes, Lymph, Lymph Node Structures, lymph node, lymphs nodes, LYMPH NODES, glands lymphatic, Structure of lymph node, XXX>Lymph node, Lymph Gland, Lymph node, NOS, lymph gland, Lymph gland, NOS, Lymphatic gland, Lymph node(s), glands lymph, lymph nodes, nodes lymph, gland lymph, Lymph node structure, Lymph Node, Lymphatic gland, NOS, Nodus lymphoideus, Lymph Nodes, Lymphonodus, Structure of lymph node (body structure), node lymph, Node, Lymph, lymphatic gland, Lymph nodes, Nodus lymphaticus, Reticuloendothelial System, Lymph Node, Lymph gland	T023	Body Part, Organ, or Organ Component	1.0
rK5ENfKQkR	Urinary Schistosomiasis	Urinary	SIMPLE_CHEMICAL	C0042027	Urinary tract	The duct which coveys URINE from the pelvis of the KIDNEY through the URETERS, BLADDER, and URETHRA.	genitourinary tracts, Urinary tract, urinary tract, Urinary, Tract, Urinary, Urinary tract, NOS, genitourinary tract, Urinary Tract, Urinary Tracts, URINARY TRACT, Tracts, Urinary	T023	Body Part, Organ, or Organ Component	1.0
