InputID	InputText	Entity	EntityType	UMLS.CUI	UMLS.Label	UMLS.Definition	UMLS.Synonyms	UMLS.SemanticTypeIDs	UMLS.SemanticTypeLabels	UMLS.MappingScore
prtH9tPSQ4	Mediterranean spotted fever (Boutonneuse fever)	fever	DISEASE	C0015967	Fever	An abnormal elevation of body temperature, usually as a result of a pathologic process.	Pyrexia, Fever (finding), increases temperature, FEVER, febrile, Fevers, Body temperature above reference range (finding), fever, Has a temperature, HYPERTHERMIA, high body temperature, Temperature elevated, PYREXIA, raised temperature, febris, temperature elevation, feverish, Hyperthermic, TEMPERATURE ELEVATION, increase temperature, Hyperthermia, Feverish, Fever NOS, BODY TEMPERATURE INCREASED, Body temperature above reference range, high temperature, pyrexia, Temperature raised, Pyrexias, fevers, increased body temperature, TEMPERATURE INCREASE, High body temperature, Pyrexia NOS, Fever, unspecified, Pyrexial, elevated temperature, Increased body temperature, Fever, fevered, temperature increase, hyperthermia, Febrile, hyperthermic, pyrexial, Body temperature, increased	T184	Sign or Symptom	1.0
337vGbaWVW	Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	T047	Disease or Syndrome	1.0
4idN6YkCFX	Meningococcal Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	T047	Disease or Syndrome	1.0
3bAJsUZUER	Meningococcemia	Meningococcemia	DISEASE	C0025306	Meningococcemia		meningococcal sepsis, Meningococcaemia, Meningococcal septicemia, meningococcal septicaemia, MENINGOCOCCEMIA, meningococcal septicemia, Meningococcal septicaemia, meningococcaemia, Meningococcemia, meningococcemia, Meningococcemia (finding)	T047	Disease or Syndrome	1.0
3pLPpg2PYX	Microsporidiosis	Microsporidiosis	DISEASE	C0085407	Microsporidiosis	Infections with FUNGI of the phylum MICROSPORIDIA.	Infection by Microsporidia, Microsporidiasis, Microsporidioses, Microspora Infection, Microsporidiosis, Infection caused by Microspora, Infections, Microsporidia, Infection by Microsporea, NOS, Infection caused by Microsporidia (disorder), Microsporidia Infection, Infection, Microspora, Infection by Microsporida, Infection by Microspora, NOS, Infection caused by Microsporidia, microsporidiosis, Infection caused by Microspora (disorder), Infection by Microspora, Infections, Microspora, Microsporidia Infections, Infection, Microsporidia, Microspora Infections, Infection by Cnidospora, NOS, Infection by Cnidosporidia	T047	Disease or Syndrome	1.0
3YZYLLTCrs	Middle East respiratory syndrome (Mers)	respiratory syndrome	DISEASE	C0035220	Respiratory Distress Syndrome, Newborn	A condition beginning in the first day of life that results from inadequate surfactant production, causing increased work of breathing and impaired gas exchange.	RESPIRATORY DISTRESS SYNDROME NEWBORN, distress respiratory syndrome, Idiopathic respiratory distress syndrome, NOS, infant respiratory distress syndrome, Hyaline membrane disease, Pulmonary hypoperfusion syndrome of newborn, Infant ARDS, Neonatal Respiratory Distress Syndrome, Newborn Respiratory Distress Syndrome, Respiratory Distress Syndrome, Infant, Congenital alveolar dysplasia, distress respiratory syndromes, Respiratory distress syndrome in the newborn (disorder), newborn rds, Neonatal respiratory distress syndrome, RESPIRATORY DISTRESS SYNDROME, IDIOPATHIC, Respiratory distress syndrome of newborn, Cardiorespiratory distress syndrome of newborn, Wet lung disease of newborn, Respiratory distress syndrome in neonate, respiratory syndrome distress, Idiopathic respiratory distress syndrome of newborn, Respiratory distress syndrome in newborn, Infant acute respiratory distress syndrome, IRDS of newborn, SURFACTANT DEFICIENCY SYNDROME NEONATAL, Respiratory distress syndrome in the newborn, Idiopathic respiratory distress syndrome [IRDS or RDS] of newborn, RESPIRATORY DISTRESS SYNDROME, NEONATAL, Respiratory Distress Syndrome, Newborn, Idiopathic respiratory distress syndrome, Infant respiratory distress syndrome, Respiratory Distress Syndrome, DISTRESS RESPIRATORY SYNDROME NEWBORN, idiopathic respiratory distress of newborn, IRDS - Idiopathic respiratory distress syndrome, Infantile Respiratory Distress Syndrome, newborns rds, respiratory distress syndrome of newborn, RDS of newborn, SYNDROME RESPIRATORY DISTRESS NEWBORN, RDS, type I, RESPIRATORY DISTRESS SYNDROME, PERINATAL, respiratory distress syndrome, RESP DISTRESS SYNDROME NEONATAL	T047	Disease or Syndrome	0.867
y5xKkP42zi	Miliary tuberculosis	tuberculosis	DISEASE	C0041296	Tuberculosis	Any of the infectious diseases of man and other animals caused by species of MYCOBACTERIUM TUBERCULOSIS.	Tuberculous, TUBERCULOSIS, Koch Disease, Mycobacterium tuberculosis Infection, Infection, Mycobacterium tuberculosis, Mycobacterium tuberculosis Infections, Tuberculous (qualifier value), TB, tuberculous, INFECTION TUBERCULOSIS, tbc, TBC, tuberculosis, Tuberculosis, NOS, Infection due to Mycobacterium tuberculosis, Infection caused by Mycobacterium tuberculosis, tuberculosis infection, Tuberculosis (TB), Tuberculotic, INFECTION TBC, Kochs Disease, Infections, Mycobacterium tuberculosis, Tuberculoses, Koch's Disease, Infection caused by Mycobacterium tuberculosis (disorder), Tuberculosis, Tuberculosis (disorder), infection tuberculosis, tuberculosis (TB), tb, TB - Tuberculosis	T047	Disease or Syndrome	1.0
JSGNXoWoMS	Morganella infections	Morganella infections	DISEASE	C0343404	Morganella infection		Morganella infection, Bacterial infection due to Proteus morganii, Bacterial infection caused by Morganella morganii, Bacterial infection caused by Proteus morganii, Morganella infection (disorder), morganella morganii infection, Proteus morganii infection, Bacterial infection due to Morganella morganii, Morganella morganii infection, Bacterial infection caused by Morganella morganii (disorder), morganella infection	T047	Disease or Syndrome	0.931
GAnt2QyDHE	Mucormycosis (Zygomycosis)	Mucormycosis	DISEASE	C0026718	Mucormycosis	Infection in humans and animals caused by any fungus in the order MUCORALES (e.g., RHIZOPUS; MUCOR; CUNNINGHAMELLA; APOPHYSOMYCES; ABSIDIA; SAKSENAEA and RHIZOMUCOR) There are many clinical types associated with infection including central nervous system, lung, gastrointestinal tract, skin, orbit and paranasal sinuses. In humans, it usually occurs as an OPPORTUNISTIC INFECTION.	mucormycoses, MUCORMYCOSIS, Mucormycoses, Infection, Mucorales, Mucormycosis (disorder), Mucorales Infection, mucormycosis, Mucormycosis, Mucormycose, Mucorales Infections	T047	Disease or Syndrome	1.0
GAnt2QyDHE	Mucormycosis (Zygomycosis)	Zygomycosis	DISEASE	C0043541	Zygomycosis	Infection in humans and animals caused by fungi in the class Zygomycetes. It includes MUCORMYCOSIS and entomophthoramycosis. The latter is a tropical infection of subcutaneous tissue or paranasal sinuses caused by fungi in the order Entomophthorales. Phycomycosis, closely related to zygomycosis, describes infection with members of Phycomycetes, an obsolete classification.	zygomycosis, Zygomycosis [Phycomycosis or Mucormycosis], zygomycoses, Phycomycosis or Mucormycosis, Zygomycoses, ZYGOMYCOSIS, Mucormycosis, Zygomycosis, Zygomycosis (disorder)	T047	Disease or Syndrome	1.0
9j8MunBPEM	Multiple organ Dysfunction syndrome in sepsis	Multiple organ Dysfunction syndrome	DISEASE	C0026766	Multiple Organ Failure	A progressive condition usually characterized by combined failure of several organs such as the lungs, liver, kidney, along with some clotting mechanisms, usually postinjury or postoperative.	Multiple Organ Failure, Multi-organ failure, Organ Failure, Multiple, mof, MODS - Multiple organ dysfunction syndrome, Multiple organ failure, multiple organ system failure, multiple organ failure, multisystem organ failure, failure multiple organ, MULTIPLE ORGAN FAILURE, Multiple Organ Dysfunction Syndrome, Organ Dysfunction Syndrome, Multiple, failure multi organ, MODS, Multisystem organ failure, Multiple System Failure, Multiple organ systems failure, MOSF - Multiple organ systems failure, Multiple organ dysfunction syndrome, multi-organ failure, Multiple organ failure, NOS, multi organ failure, mods, Multiple Organ Failures, Failure, Multiple Organ, MOF syndrome, failure multi-organ, multiorgan failure, MSOF - Multiple systems organ failure, Multiple organ failure (disorder), MOF - Multiple organ failure, multiple system organ failure, Multiple systems organ failure	T047	Disease or Syndrome	1.0
9j8MunBPEM	Multiple organ Dysfunction syndrome in sepsis	sepsis	DISEASE	C0036690	Septicemia	Systemic disease associated with the presence of pathogenic microorganisms or their toxins in the blood.	septicaemia, blood poisoning, Blood Poisoning, Infection in blood stream, Septicemia NOS, Blood Poisonings, Sepsis, poisoning blood, Blood poisoning, NOS, BLOOD POISONING, Septicemia, NOS, SEPTICAEMIA, SEPTICEMIA, septicemia, Poisoning, Blood, Poisonings, Blood, Septicemia, Unspecified septicemia, Septicaemia, NOS, Septicemias	T047	Disease or Syndrome	1.0
pbjUKNPHfi	Mycobacterium Avium complex (Mac) (Mycobacterium Avium-Intracellulare [mai])	Mycobacterium Avium-Intracellulare [mai]	CHEMICAL	C0026914	Mycobacterium avium Complex	A complex that includes several strains of M. avium. M. intracellulare is not easily distinguished from M. avium and therefore is included in the complex. These organisms are most frequently found in pulmonary secretions from persons with a tuberculous-like mycobacteriosis. Strains of this complex have also been associated with childhood lymphadenitis and AIDS; M. avium alone causes tuberculosis in a variety of birds and other animals, including pigs.	maic, MAIC, Mycobacterium avium-intracellulare, Mycobacterium avium Complex, Mycobacterium, MAIS group, mac, mai, Avium, intracellulare, scrofulaceum group, Mycobacterium avium complex (MAC), Mycobacterium avium complex sp., mycobacterium avium complex, MAC complex, Mycobacterium avium complex bacterium, Mycobacterium avium-intracellulare Complex, MAC (Mycobacterium avium Complex), MAIS complex, Mycobacterium avium complex, mycobacterium avium complex (MAC)	T007	Bacterium	0.847
UGCUTUATCV	Mycobacterium Chelonae	Mycobacterium Chelonae	DISEASE	C0085441	Mycobacterium chelonae	A species of gram-positive, aerobic bacteria commonly found in soil and occasionally isolated from sputum. It causes postoperative wound infections as well as gluteal abscesses.	Mycobacteroides chelonae, mycobacterium chelonae, Mycobacterium chelonei, Mycobacterium chelonae ss. chelonae, Mycobacterium chelonae subsp. chelonae, mycobacterium chelonei, Mycobacterium chelonei subsp. chelonei, Mycobacterium chelonae, chelonae mycobacterium, Mycobacteroides chelonae (organism)	T007	Bacterium	1.0
CytPCsEP57	Mycobacterium Fortuitum	Mycobacterium Fortuitum	DISEASE	C0317763	Mycobacterium fortuitum	A rapid-growing, nonphotochromogenic species that is potentially pathogenic, producing lesions of lung, bone, or soft tissue following trauma. It has been found in soil and in injection sites of humans, cattle, and cold-blooded animals. (Dorland, 28th ed)	fortuitum mycobacterium, mycobacterium fortuitum, Mycobacterium fortuitum, Mycolicibacterium fortuitum, Mycobacterium ranae, Mycobacterium giae, Mycobacterium fortuitum (organism), Mycobacterium minetti	T007	Bacterium	1.0
Fa9JNrT9hq	Mycobacterium Kansasii	Mycobacterium Kansasii	CHEMICAL	C0317751	Mycobacterium kansasii	A slow-growing, photochromogenic species that is the etiologic agent of a tuberculosis-like disease in humans and is frequently isolated from human pulmonary secretions or tubercles. The incidence of infection is sharply increased among immunocompromised individuals. (Dorland, 28th ed)	Mycobacterium kansasii, Mycobacterium kansasii (organism), Mycobacterium luciflavum, Group 1 photochromogen, mycobacterium kansasii	T007	Bacterium	1.0
zhChDUkvpZ	Mycobacterium Xenopi	Mycobacterium	CHEMICAL	C0026912	Genus Mycobacterium	A genus of gram-positive, aerobic bacteria. Most species are free-living in soil and water, but the major habitat for some is the diseased tissue of warm-blooded hosts.	Mycobacterium, NOS, Mycobacterium species, Genus Mycobacterium, Genus Mycobacterium (organism), Mycobacterium, MYCOBACTERIUM, mycobacterium, Mycobacteria	T007	Bacterium	1.0
JrRacoqJGj	Mycobacterium Gordonae infection	Mycobacterium	CHEMICAL	C0026912	Genus Mycobacterium	A genus of gram-positive, aerobic bacteria. Most species are free-living in soil and water, but the major habitat for some is the diseased tissue of warm-blooded hosts.	Mycobacterium, NOS, Mycobacterium species, Genus Mycobacterium, Genus Mycobacterium (organism), Mycobacterium, MYCOBACTERIUM, mycobacterium, Mycobacteria	T007	Bacterium	1.0
8ZDnKDp8HT	Mycobacterium Haemophilum infection	Mycobacterium Haemophilum infection	DISEASE	C1298932	Infection due to Mycobacterium haemophilum		Infection caused by Mycobacterium haemophilum, Infection caused by Mycobacterium haemophilum (disorder)	T047	Disease or Syndrome	0.926
4DABbAKJiD	Mycobacterium Marinum infection	Mycobacterium Marinum infection	DISEASE	C0275708	Mycobacterium marinum Infection		Fish tank granuloma, Infection with Mycobacterium marinum, Mycobacterium marinum infection, Infection caused by Mycobacterium marinum, Infection due to Mycobacterium marinum, Swimming pool granuloma disease, Infection caused by Mycobacterium marinum (disorder), Mycobacterium marinum Infection	T047	Disease or Syndrome	1.0
vNSkncrEk2	Mycoplasma infections (Mycoplasma Pneumoniae)	infections	DISEASE	C0851162	Infections of musculoskeletal system		Musculoskeletal infective disorder, infections of the muscles or skeleton, Infections, Infection of musculoskeletal system, Musculoskeletal infective disorder (disorder)	T047	Disease or Syndrome	1.0
ntiH6i9fSi	Myocardial Abscess	Myocardial Abscess	DISEASE	C1320837	Abscess of myocardium		Abscess of myocardium (disorder)	T047	Disease or Syndrome	0.883
RkyaeeEEsY	Naegleria infection and primary Amebic Meningoencephalitis (Pam)	Naegleria infection	DISEASE	C0276822	Infection by Naegleria		Naegleriosis, Infection caused by Naegleria, Infection caused by Naegleria (disorder), Infection by Naegleria, NOS, naegleria infection, naegleriasis	T047	Disease or Syndrome	1.0
RkyaeeEEsY	Naegleria infection and primary Amebic Meningoencephalitis (Pam)	Amebic Meningoencephalitis	DISEASE	C0487784	Amebic Meningoencephalitis		Amebic Meningoencephalitis, Meningoencephalitides, Amebic, Amebic Meningoencephalitides, Meningoencephalitis, Amebic, amebic meningoencephalitis	T047	Disease or Syndrome	1.0
RkyaeeEEsY	Naegleria infection and primary Amebic Meningoencephalitis (Pam)	Pam	DISEASE	C0300934	Primary Amebic Meningoencephalitis		Meningoencephalitides, Primary Amebic, Primary amoebic meningoencephalitis, Primary amebic meningoencephalitis, Primary Amebic Meningoencephalitides, Meningoencephalitis, Primary Amebic, primary amebic meningoencephalitis, Amebic Meningoencephalitis, Primary, Amebic Meningoencephalitides, Primary, MENINGOENCEPHALITIS, PRIMARY AMEBIC	T047	Disease or Syndrome	1.0
B6ZbSAGPJi	Neonatal Meningitis	Meningitis	DISEASE	C0025289	Meningitis	Inflammation of the coverings of the brain and/or spinal cord, which consist of the PIA MATER; ARACHNOID; and DURA MATER. Infections (viral, bacterial, and fungal) are the most common causes of this condition, but subarachnoid hemorrhage (HEMORRHAGES, SUBARACHNOID), chemical irritation (chemical MENINGITIS), granulomatous conditions, neoplastic conditions (CARCINOMATOUS MENINGITIS), and other inflammatory conditions may produce this syndrome. (From Joynt, Clinical Neurology, 1994, Ch24, p6)	Meningitis (disorder), MENINGITIS, meningitis, Meningitis of unspecified cause, Meningitides, Meningitis, unspecified, Inflammation of meninges, Meningitis, Meningitis, NOS, meningitides	T047	Disease or Syndrome	1.0
2dNAAx7DrB	Neurocysticercosis	Neurocysticercosis	DISEASE	C0338437	Neurocysticercosis	Infection of the brain, spinal cord, or perimeningeal structures with the larval forms of the genus TAENIA (primarily T. solium in humans). Lesions formed by the organism are referred to as cysticerci. The infection may be subacute or chronic, and the severity of symptoms depends on the severity of the host immune response and the location and number of lesions. SEIZURES represent the most common clinical manifestation although focal neurologic deficits may occur. (From Joynt, Clinical Neurology, 1998, Ch27, pp46-50)	Neurocoenurosis, Cerebral cysticercosis (disorder), NEUROCYSTICERCOSIS, Cerebral cysticercosis, cerebral cysticercosis, Neurocysticercoses, Neurocoenuroses, neurocysticercosis, Neurocysticercosis	T047	Disease or Syndrome	1.0
duT5AE64Ap	Neuroimaging in Neurocysticercosis	Neurocysticercosis	DISEASE	C0338437	Neurocysticercosis	Infection of the brain, spinal cord, or perimeningeal structures with the larval forms of the genus TAENIA (primarily T. solium in humans). Lesions formed by the organism are referred to as cysticerci. The infection may be subacute or chronic, and the severity of symptoms depends on the severity of the host immune response and the location and number of lesions. SEIZURES represent the most common clinical manifestation although focal neurologic deficits may occur. (From Joynt, Clinical Neurology, 1998, Ch27, pp46-50)	Neurocoenurosis, Cerebral cysticercosis (disorder), NEUROCYSTICERCOSIS, Cerebral cysticercosis, cerebral cysticercosis, Neurocysticercoses, Neurocoenuroses, neurocysticercosis, Neurocysticercosis	T047	Disease or Syndrome	1.0
KJc4zu8AYA	Neurological Sequelae of infectious Endocarditis	Neurological Sequelae of infectious	DISEASE	C0746864	Neurologic sequelae		neurologic sequelae	T046	Pathologic Function	0.811
KJc4zu8AYA	Neurological Sequelae of infectious Endocarditis	Endocarditis	DISEASE	C0014118	Endocarditis	Inflammation of the inner lining of the heart (ENDOCARDIUM), the continuous membrane lining the four chambers and HEART VALVES. It is often caused by microorganisms including bacteria, viruses, fungi, and rickettsiae. Left untreated, endocarditis can damage heart valves and become life-threatening.	ENDOCARDITIS, Endocarditis, inflammation of the heart valve, Endocarditis, NOS, endocarditis, Endocarditis NOS, ENDOCARDITIDES, Endocarditis (disorder), Endocarditides	T047	Disease or Syndrome	1.0
DnVtnwZzbu	Nocardiosis	Nocardiosis	DISEASE	C0028242	Nocardia Infections	Infections with bacteria of the genus NOCARDIA.	nocardia infections, NOCARDIOSIS, Nocardiosis, Infections, Nocardia, Nocardiosis NOS, Nocardioses, Infection, Nocardia, nocardia infection, nocardiosis, Nocardiosis, NOS, Nocardial Infection, Nocardia Infection, Nocardiosis (disorder), Nocardia infection	T047	Disease or Syndrome	1.0
KTqA9foZS9	Noncandidal fungal infections of the mouth	Noncandidal fungal infections	DISEASE	C0026946	Mycoses	Diseases caused by FUNGI.	mycosis, fungus infection, Fungal infection, Fungus infection, mycotic infection, Infection, Fungus, Fungal Diseases, Disease caused by fungus, Disease, Fungal, Mycosis, fungus disease, fungal disease, INFECTION FUNGAL, mycoses, Fungal infectious disease, Fungal (Mycotic), Fungal Infectious Disease, fungal diseases, Infections, Fungal, Diseases Caused by Fungi, Disease caused by fungus, NOS, Fungus Diseases, fungal infection, Diseases, Fungal, FUNGUS INFECTION, Fungus Disease, Infection, Fungal, FUNGAL INFECTION, Mycotic disease, Fungal infection, NOS, Fungus infection, NOS, Fungal infections, MYCOSES: GENERAL TERMS, Fungus Infections, Fungal Infection, Infections, Fungus, Fungal Disease, Disease, Fungus, Fungus Infection, Diseases, Fungus, Fungal Infections, Mycoses, fungal infections, INFECTION MYCOTIC, Mycosis (disorder), diseases caused by fungi, MYCOSES, Mycosis, NOS, fungus infections, Fungal infectious disease, NOS	T047	Disease or Syndrome	0.764
eyBwwcfQVj	Nongonococcal infectious arthritis	Nongonococcal infectious arthritis	DISEASE	C1112709	non-gonococcal urethritis (NGU)	Inflammation of the urethra secondary to infection with any bacteria other than Neisseria gonorrhoeae.	NGU - Non-gonococcal urethritis, Nonspecific urethritis, NOS, NGU, NOS, Urethritis-non-specific, Nonspecific urethritis (NSU), Non-venereal urethritis, Nongonococcal urethritis, NOS, Nonvenereal urethritis, Non-gonococcal urethritis (NGU), ngu, Nongonococcal urethritis, NONGONOCOCCAL URETHRITIS, nongonococcal urethritis, Non-Gonococcal Urethritis, Nongonococcal urethritis (disorder), non-gonococcal urethritis, NSU - Nonspecific urethritis, Nonspecific urethritis	T047	Disease or Syndrome	0.751
ZMCTokNuco	Nursing home acquired pneumonia	pneumonia	DISEASE	C0032285	Pneumonia	Infection of the lung often accompanied by inflammation.	Lung inflamed, Pulmonitis, PNEUMONIA, Pneumonias, Pneumonia (disorder), Pneumonia, NOS, Pneumonia, pneum, pulmonary inflammation, pneumonia, unspecified pneumonia, inflammation lungs, lung inflammation, Pulmonary inflammation, Pneumonitis, NOS	T047	Disease or Syndrome	1.0
wSKV8XXjuG	Ocular manifestations of HIV infection	HIV infection	DISEASE	C0019693	HIV Infections	Includes the spectrum of human immunodeficiency virus infections that range from asymptomatic seropositivity, thru AIDS-related complex (ARC), to acquired immunodeficiency syndrome (AIDS).	DISEASES DUE TO IMMUNODEFICIENCY VIRUS, Infection, HIV, HIV seropositivity or positivity, HTLV III Infections, T-Lymphotropic Virus Type III Infections, Human, Infections, HTLV-III, Infection, HTLV-III-LAV, HTLV-III-LAV Infection, Infection, HTLV-III, HTLV-III-LAV Infections, HIV Infections, HIV - Human immunodeficiency virus infection, HUMAN IMMUNODEFICIENCY VIRUS [HIV] INFECTION, HTLV-III Infection, HTLV III LAV Infections, Human Immunodeficiency Virus Infection, Infections, HIV, Infections, HTLV-III-LAV, HIV Infection, HIV disease, HIV DISEASE, Human immunodeficiency virus disease, T Lymphotropic Virus Type III Infections, Human, hiv infection, Human immunodeficiency virus infection, NOS, Human immunodeficiency virus infection, Human immunodeficiency virus [HIV] disease, HIV infection, HIV, HIV infections, HTLV-III Infections, Human immunodeficiency virus infection (disorder)	T047	Disease or Syndrome	1.0
LxFwZNme5x	Onchocerciasis (river blindness)	Onchocerciasis	DISEASE	C0029001	Onchocerciasis	Infection with nematodes of the genus ONCHOCERCA. Characteristics include the presence of firm subcutaneous nodules filled with adult worms, PRURITUS, and ocular lesions.	Onchocerca volvulus infection, Infection caused by Onchocerca volvulus (disorder), ONCHOCERCIASIS, Onchocerciasis, Infection by Onchocerca volvulus, Onchocerciases, onchocercosis, onchocerciasis, Infection caused by Onchocerca volvulus, Onchocercosis, volvulosis, ONCHOCERCOSIS	T047	Disease or Syndrome	1.0
LxFwZNme5x	Onchocerciasis (river blindness)	river blindness	DISEASE	C0029002	Onchocerciasis, Ocular	Filarial infection of the eyes transmitted from person to person by bites of Onchocerca volvulus-infected black flies. The microfilariae of Onchocerca are thus deposited beneath the skin. They migrate through various tissues including the eye. Those persons infected have impaired vision and up to 20% are blind. The incidence of eye lesions has been reported to be as high as 30% in Central America and parts of Africa.	River Blindness, Blindness, River, river blindness, Ocular Onchocerciases, Ocular onchocerciasis (disorder), Onchocerciasis, Ocular, Ocular onchocerciasis, River blindness, Onchocerciases, Ocular, Ocular Onchocerciasis	T047	Disease or Syndrome	1.0
UuyCgtixa8	Osteomyelitis in emergency medicine	Osteomyelitis	DISEASE	C0029443	Osteomyelitis	INFLAMMATION of the bone as a result of infection. It may be caused by a variety of infectious agents, especially pyogenic (PUS - producing) BACTERIA.	Pyogenic inflammation of bone, Unspecified osteomyelitis, OM - Osteomyelitis, OSTEOMYELITIS, Osteomyelitis (disorder), Pyogenic inflammation of bone, NOS, Osteomyelitis, NOS, Unspecified osteomyelitis, site unspecified, Osteomyelitides, osteomyelitis, unspecified osteomyelitis, OSTM - Osteomyelitis, a bacterial infection of the bone or bone marrow, Osteomyelitis	T047	Disease or Syndrome	1.0
5fqBhpu6p6	Pancreatic necrosis and Pancreatic Abscess	necrosis	DISEASE	C0027540	Necrosis	The death of cells in an organ or tissue due to disease, injury or failure of the blood supply.	Necrotic Process, cellular necrosis, necrosis, necrotic, NECROSIS, Cellular necrosis, Tissue devitalization, Necrosis (morphologic abnormality), death tissue, necrotic cell death, Necroses, Necrosis, Cellular necrosis, NOS, Necrotic, Necrosis, NOS, tissue death, NECROSES, Tissue devitalisation	T042	Organ or Tissue Function	1.0
5fqBhpu6p6	Pancreatic necrosis and Pancreatic Abscess	Pancreatic Abscess	DISEASE	C0238334	Abscess of pancreas	A circumscribed area of pus or necrotic debris in the parenchyma of the pancreas. []	Pancreatic abscess, Pancreas abscess, Abscess of pancreas (disorder), pancreatic abscess, PANCREAS, ABSCESS, Abscess of pancreas	T047	Disease or Syndrome	1.0
65R57Vw4sL	Papillary necrosis	Papillary necrosis	DISEASE	C0022667	Kidney Papillary Necrosis	A complication of kidney diseases characterized by cell death involving KIDNEY PAPILLA in the KIDNEY MEDULLA. Damages to this area may hinder the kidney to concentrate urine resulting in POLYURIA. Sloughed off necrotic tissue may block KIDNEY PELVIS or URETER. Necrosis of multiple renal papillae can lead to KIDNEY FAILURE.	renal papillary necrosis, NECROSIS PAPILLARY KIDNEY, Necrotizing Renal Papillitis, necrosis papillary, Renal Papillitides, Necrotizing, Kidney Papillary Necrosis, RENAL PAPILLITIS NECROTISING, Papillary Necrosis, Kidney, Necrotising renal papillitis, Renal medullary necrosis, papillary necrosis, Renal papillary necrosis, Renal Papillary Necrosis, KIDNEY, PAPILLARY NECROSIS, Papillitides, Necrotizing Renal, Necrotizing papillitis, PAPILLARY KIDNEY NECROSIS, Renal Medullary Necrosis, PAPILLITIS, RENAL, NECROTIZING, Necrotizing Renal Papillitides, NECROSIS KIDNEY PAPILLARY, Necrotizing renal papillitis, Necrosis, Kidney Papillary, Medullary necrosis, Necrotising papillitis, Renal Papillitis, Necrotizing, Papillary necrosis (disorder), Nephropathy NOS with renal medullary necrosis, PAPILLARY NECROSIS RENAL, RENAL PAPILLITIS NECROTIZING, Papillary necrosis, Necrosis, Renal Medullary, RENAL PAPILLARY NECROSIS, PAPILLITIS RENAL NECROTIZING	T047	Disease or Syndrome	1.0
NDmrWmvJNe	Pathophysiology of complicated urinary tract infection (Uti)	urinary tract infection	DISEASE	C0042029	Urinary tract infection	Inflammatory responses of the epithelium of the URINARY TRACT to microbial invasions. They are often bacterial infections with associated BACTERIURIA and PYURIA.	URINARY TRACT INFECTION, Infection, Urinary Tract, Infections, Urinary Tract, Urinary Tract Infections, INFECTION URINARY TRACT, urinary tract infection, Urinary tract infection, site not specified, UTI - Urinary tract infection, urinary tract infection (UTI), Urinary tract infectious disease, UTI, Urinary tract infections, utis, Tract Infections, Urinary, uti, Tract Infection, Urinary, Urinary tract infection, NOS, Urinary tract infection; site not specified, Urinary tract infectious disease (disorder), urinary tract infections, Urinary Tract Infection, urinary infection, Urinary tract infectious disease, NOS, Urinary tract infection	T047	Disease or Syndrome	1.0
4VLLGpRaDc	Pediatric HIV infection	HIV infection	DISEASE	C0019693	HIV Infections	Includes the spectrum of human immunodeficiency virus infections that range from asymptomatic seropositivity, thru AIDS-related complex (ARC), to acquired immunodeficiency syndrome (AIDS).	DISEASES DUE TO IMMUNODEFICIENCY VIRUS, Infection, HIV, HIV seropositivity or positivity, HTLV III Infections, T-Lymphotropic Virus Type III Infections, Human, Infections, HTLV-III, Infection, HTLV-III-LAV, HTLV-III-LAV Infection, Infection, HTLV-III, HTLV-III-LAV Infections, HIV Infections, HIV - Human immunodeficiency virus infection, HUMAN IMMUNODEFICIENCY VIRUS [HIV] INFECTION, HTLV-III Infection, HTLV III LAV Infections, Human Immunodeficiency Virus Infection, Infections, HIV, Infections, HTLV-III-LAV, HIV Infection, HIV disease, HIV DISEASE, Human immunodeficiency virus disease, T Lymphotropic Virus Type III Infections, Human, hiv infection, Human immunodeficiency virus infection, NOS, Human immunodeficiency virus infection, Human immunodeficiency virus [HIV] disease, HIV infection, HIV, HIV infections, HTLV-III Infections, Human immunodeficiency virus infection (disorder)	T047	Disease or Syndrome	1.0
